Version beta : les données sont présentées en l’état et ne sont pas toutes fiables, certaines devant encore être améliorées
code_insee;nom_com;code_dep;code_reg;nbr;type;inel_hd;elig_hd05;elig_hd3;elig_hd8;elig_thd30;elig_thd100;elig_thd1g;date
11219;Marsa;11;76;85;logloc;0;0;0;85;0;0;0;2019-09-30
52274;Latrecey-Ormoy-sur-Aube;52;44;176;logloc;0;0;0;0;176;0;0;2019-09-30
18204;Saint-Denis-de-Palin;18;24;172;logloc;0;0;0;172;0;0;0;2019-09-30
23233;Saint-Pierre-le-Bost;23;75;121;logloc;0;0;0;121;0;0;0;2019-09-30
64404;Montory;64;75;16;logloc;0;0;0;16;0;0;0;2019-09-30
31442;Puydaniel;31;76;236;logloc;0;0;0;79;157;0;0;2019-09-30
60097;Boutencourt;60;32;112;logloc;0;0;0;112;0;0;0;2019-09-30
09004;Albiès;09;76;131;logloc;0;0;0;131;0;0;0;2019-09-30
22106;Langueux;22;53;4894;logloc;0;0;0;1404;92;0;3398;2019-09-30
60060;Belle-Église;60;32;299;logloc;0;0;0;11;0;0;288;2019-09-30
76001;Allouville-Bellefosse;76;28;529;logloc;0;0;0;324;205;0;0;2019-09-30
37229;Saint-Nicolas-des-Motets;37;24;118;logloc;0;0;0;118;0;0;0;2019-09-30
59628;Volckerinckhove;59;32;249;logloc;0;0;0;99;132;0;18;2019-09-30
08193;Givry;08;44;117;logloc;0;0;0;117;0;0;0;2019-09-30
54419;Parux;54;44;54;logloc;0;0;0;54;0;0;0;2019-09-30
17098;Chenac-Saint-Seurin-d'Uzet;17;75;536;logloc;0;0;0;536;0;0;0;2019-09-30
62583;Mondicourt;62;32;282;logloc;0;0;0;29;0;0;253;2019-09-30
42160;Nollieux;42;84;127;logloc;0;0;0;14;0;0;113;2019-09-30
11087;Cazalrenoux;11;76;62;logloc;0;0;0;62;0;0;0;2019-09-30
35019;Bazouges-la-Pérouse;35;53;728;logloc;0;0;0;315;340;0;73;2019-09-30
86230;Saint-Léomer;86;75;109;logloc;0;0;0;109;0;0;0;2019-09-30
26301;Saint-Donat-sur-l'Herbasse;26;84;2111;logloc;0;0;0;1345;766;0;0;2019-09-30
56047;Crédin;56;53;696;logloc;0;0;0;656;40;0;0;2019-09-30
92072;Sèvres;92;11;12537;logloc;1;0;0;814;220;650;10852;2019-09-30
22179;Fréhel;22;53;2194;logloc;0;0;0;1257;298;0;639;2019-09-30
72309;Saint-Paul-le-Gaultier;72;52;218;logloc;0;0;0;23;0;0;195;2019-09-30
26135;Ferrassières;26;84;111;logloc;0;0;0;111;0;0;0;2019-09-30
04135;Moustiers-Sainte-Marie;04;93;546;logloc;0;0;0;151;395;0;0;2019-09-30
80140;Brévillers;80;32;42;logloc;0;0;0;42;0;0;0;2019-09-30
79079;Mauléon;79;75;3729;logloc;0;0;0;2588;1141;0;0;2019-09-30
60401;Le Mesnil-Théribus;60;32;349;logloc;0;0;0;12;0;0;337;2019-09-30
39206;Écleux;39;27;106;logloc;0;0;0;106;0;0;0;2019-09-30
54059;Belleau;54;44;349;logloc;0;0;0;349;0;0;0;2019-09-30
61367;Saint-Aubin-de-Courteraie;61;28;100;logloc;0;0;0;100;0;0;0;2019-09-30
47220;Razimet;47;75;154;logloc;0;0;0;154;0;0;0;2019-09-30
57592;Romelfing;57;44;208;logloc;0;0;0;4;0;0;204;2019-09-30
29034;Le Cloître-Saint-Thégonnec;29;53;392;logloc;0;0;0;258;134;0;0;2019-09-30
57708;Verny;57;44;842;logloc;0;0;0;558;284;0;0;2019-09-30
2B135;Isolaccio-di-Fiumorbo;2B;94;344;logloc;0;0;0;268;76;0;0;2019-09-30
08083;Brévilly;08;44;114;logloc;0;0;0;114;0;0;0;2019-09-30
38550;Villard-Reculas;38;84;211;logloc;0;0;0;211;0;0;0;2019-09-30
23124;Marsac;23;75;437;logloc;0;0;0;193;244;0;0;2019-09-30
01337;Saint-Bénigne;01;84;721;logloc;0;0;0;125;0;0;596;2019-09-30
97608;Dzaoudzi;976;06;1998;logloc;0;10;119;1519;350;0;0;2019-09-30
64033;Araux;64;75;68;logloc;0;0;0;68;0;0;0;2019-09-30
62511;Lignereuil;62;32;65;logloc;0;0;0;65;0;0;0;2019-09-30
01039;Béon;01;84;308;logloc;0;0;0;43;0;0;265;2019-09-30
85146;Montaigu;85;52;8966;logloc;12;0;0;5080;1316;0;2558;2019-09-30
59585;Templemars;59;32;1947;logloc;0;0;0;762;0;0;1185;2019-09-30
60688;Villers-sur-Bonnières;60;32;70;logloc;0;0;0;0;0;0;70;2019-09-30
01227;Magnieu;01;84;384;logloc;0;0;0;40;64;0;280;2019-09-30
74177;Menthonnex-en-Bornes;74;84;442;logloc;0;0;0;364;78;0;0;2019-09-30
88023;Avillers;88;44;43;logloc;0;0;0;43;0;0;0;2019-09-30
82143;Poupas;82;76;16;logloc;0;0;0;16;0;0;0;2019-09-30
89351;Sainte-Magnance;89;27;264;logloc;0;0;0;264;0;0;0;2019-09-30
39301;Loulle;39;27;103;logloc;0;0;0;3;100;0;0;2019-09-30
25237;Fesches-le-Châtel;25;27;1256;logloc;5;0;0;480;611;0;160;2019-09-30
59576;Spycker;59;32;710;logloc;0;0;0;311;363;0;36;2019-09-30
80470;Léalvillers;80;32;76;logloc;0;0;0;76;0;0;0;2019-09-30
27213;Vexin-sur-Epte;27;28;2823;logloc;0;0;0;2354;469;0;0;2019-09-30
31366;Montbrun-Lauragais;31;76;264;logloc;0;0;0;252;12;0;0;2019-09-30
78283;Grandchamp;78;11;154;logloc;0;0;0;153;1;0;0;2019-09-30
42059;Chazelles-sur-Lyon;42;84;3373;logloc;0;0;0;358;16;0;2999;2019-09-30
68198;Magstatt-le-Haut;68;44;161;logloc;0;0;0;8;0;0;153;2019-09-30
48005;Antrenas;48;76;179;logloc;0;0;0;179;0;0;0;2019-09-30
97209;Fort-de-France;972;02;58167;logloc;316;1526;6700;20368;3319;0;25938;2019-09-30
51027;Auve;51;44;161;logloc;0;0;0;161;0;0;0;2019-09-30
27350;Illiers-l'Évêque;27;28;440;logloc;0;0;0;440;0;0;0;2019-09-30
88410;Sainte-Barbe;88;44;156;logloc;0;0;0;156;0;0;0;2019-09-30
58158;Mars-sur-Allier;58;27;171;logloc;0;0;0;117;54;0;0;2019-09-30
02171;Chaudardes;02;32;49;logloc;0;0;0;3;0;0;46;2019-09-30
95218;Éragny;95;11;8518;logloc;0;0;0;477;7;0;8034;2019-09-30
57132;Château-Salins;57;44;1436;logloc;0;0;0;164;392;0;880;2019-09-30
69087;Fontaines-Saint-Martin;69;84;1492;logloc;16;0;0;574;60;331;511;2019-09-30
47319;Villebramar;47;75;69;logloc;0;0;0;69;0;0;0;2019-09-30
64284;Jurançon;64;75;4016;logloc;0;0;0;1942;63;0;2011;2019-09-30
39379;Nance;39;27;258;logloc;0;0;0;258;0;0;0;2019-09-30
67465;Sessenheim;67;44;988;logloc;0;0;0;573;304;0;111;2019-09-30
09013;Arabaux;09;76;43;logloc;0;0;0;43;0;0;0;2019-09-30
85186;La Rabatelière;85;52;442;logloc;0;0;0;195;247;0;0;2019-09-30
02569;Oisy;02;32;209;logloc;0;0;0;205;1;0;3;2019-09-30
76311;Goupillières;76;28;170;logloc;0;0;0;170;0;0;0;2019-09-30
01303;Poncin;01;84;1182;logloc;0;0;0;881;301;0;0;2019-09-30
63236;Mont-Dore;63;84;6489;logloc;0;0;0;3417;3072;0;0;2019-09-30
58287;Tazilly;58;27;184;logloc;0;0;0;184;0;0;0;2019-09-30
47217;Puymirol;47;75;498;logloc;0;0;0;207;291;0;0;2019-09-30
43014;Autrac;43;84;2;logloc;0;0;0;2;0;0;0;2019-09-30
88192;Gelvécourt-et-Adompt;88;44;56;logloc;0;0;0;55;1;0;0;2019-09-30
30034;Bellegarde;30;76;2798;logloc;0;0;0;2397;401;0;0;2019-09-30
86193;Pleumartin;86;75;713;logloc;0;0;0;520;193;0;0;2019-09-30
38033;Beaulieu;38;84;280;logloc;0;0;0;280;0;0;0;2019-09-30
61002;Almenêches;61;28;401;logloc;0;0;0;195;206;0;0;2019-09-30
59566;Sequedin;59;32;1862;logloc;0;0;0;149;0;0;1713;2019-09-30
76036;Auppegard;76;28;310;logloc;0;0;0;150;160;0;0;2019-09-30
09092;Cazenave-Serres-et-Allens;09;76;101;logloc;0;0;0;101;0;0;0;2019-09-30
31397;Nénigan;31;76;28;logloc;0;0;0;28;0;0;0;2019-09-30
64328;Ledeuix;64;75;498;logloc;0;0;0;498;0;0;0;2019-09-30
24470;Sainte-Mondane;24;75;214;logloc;0;0;0;174;40;0;0;2019-09-30
12043;Calmont;12;76;977;logloc;0;0;0;724;59;0;194;2019-09-30
66057;Corneilla-de-Conflent;66;76;398;logloc;0;0;0;398;0;0;0;2019-09-30
59663;Wormhout;59;32;2526;logloc;0;0;0;2083;305;0;138;2019-09-30
34191;Pailhès;34;76;303;logloc;0;0;0;303;0;0;0;2019-09-30
67194;Herrlisheim;67;44;2191;logloc;0;0;0;222;1910;59;0;2019-09-30
67001;Achenheim;67;44;1043;logloc;0;0;0;141;0;902;0;2019-09-30
31511;Saint-Pierre;31;76;100;logloc;0;0;0;100;0;0;0;2019-09-30
95023;Arronville;95;11;400;logloc;0;0;0;221;178;0;1;2019-09-30
72353;Théligny;72;52;163;logloc;0;0;0;156;7;0;0;2019-09-30
65018;Arbéost;65;76;29;logloc;0;0;0;29;0;0;0;2019-09-30
58118;Fours;58;27;523;logloc;0;0;0;262;261;0;0;2019-09-30
32018;Aurimont;32;76;54;logloc;0;0;0;13;41;0;0;2019-09-30
04134;La Motte-du-Caire;04;93;411;logloc;0;0;0;64;347;0;0;2019-09-30
35023;Bédée;35;53;1930;logloc;0;0;0;1341;589;0;0;2019-09-30
37072;Chinon;37;24;5432;logloc;0;0;0;4338;1094;0;0;2019-09-30
55410;Quincy-Landzécourt;55;44;87;logloc;0;0;0;87;0;0;0;2019-09-30
65238;Labassère;65;76;163;logloc;0;0;0;163;0;0;0;2019-09-30
59490;Rainsars;59;32;88;logloc;0;0;0;88;0;0;0;2019-09-30
31086;Bouzin;31;76;50;logloc;0;0;0;50;0;0;0;2019-09-30
10339;Saint-Flavy;10;44;139;logloc;0;0;0;139;0;0;0;2019-09-30
47188;Montignac-de-Lauzun;47;75;188;logloc;0;0;0;188;0;0;0;2019-09-30
14271;Fleury-sur-Orne;14;28;2923;logloc;0;0;0;997;92;0;1834;2019-09-30
47281;Saint-Urcisse;47;75;91;logloc;0;0;0;91;0;0;0;2019-09-30
53176;Le Pas;53;52;363;logloc;1;0;0;362;0;0;0;2019-09-30
70061;Belfahy;70;27;118;logloc;0;0;0;53;65;0;0;2019-09-30
34139;Lieuran-lès-Béziers;34;76;826;logloc;0;0;0;213;613;0;0;2019-09-30
23246;Saint-Sulpice-les-Champs;23;75;277;logloc;0;0;0;195;82;0;0;2019-09-30
25555;Taillecourt;25;27;615;logloc;0;0;0;70;0;0;545;2019-09-30
57579;Rhodes;57;44;480;logloc;0;0;0;101;0;0;379;2019-09-30
31136;Cépet;31;76;848;logloc;0;0;0;847;1;0;0;2019-09-30
85080;Doix lès Fontaines;85;52;834;logloc;0;0;0;477;357;0;0;2019-09-30
10192;Lentilles;10;44;94;logloc;0;0;0;94;0;0;0;2019-09-30
68264;Ranspach-le-Haut;68;44;278;logloc;0;0;0;87;191;0;0;2019-09-30
59638;Wannehain;59;32;516;logloc;0;0;0;19;0;0;497;2019-09-30
02347;Gland;02;32;248;logloc;0;0;0;55;193;0;0;2019-09-30
36230;Vatan;36;24;1200;logloc;0;0;0;621;579;0;0;2019-09-30
84106;Sainte-Cécile-les-Vignes;84;93;1475;logloc;0;0;0;1082;393;0;0;2019-09-30
62744;Sainte-Catherine;62;32;1885;logloc;0;0;0;275;24;0;1586;2019-09-30
31194;Francarville;31;76;68;logloc;0;0;0;68;0;0;0;2019-09-30
37231;Saint-Paterne-Racan;37;24;920;logloc;0;0;0;840;80;0;0;2019-09-30
17064;Breuillet;17;75;1893;logloc;0;0;0;1445;268;0;180;2019-09-30
14016;Annebault;14;28;355;logloc;1;0;0;151;0;0;203;2019-09-30
22037;La Chapelle-Neuve;22;53;297;logloc;0;0;0;201;96;0;0;2019-09-30
14687;Le Theil-en-Auge;14;28;105;logloc;0;0;0;105;0;0;0;2019-09-30
86295;Voulême;86;75;295;logloc;0;0;0;232;63;0;0;2019-09-30
59179;Douchy-les-Mines;59;32;4648;logloc;0;0;0;340;0;0;4308;2019-09-30
64090;Baliracq-Maumusson;64;75;65;logloc;0;0;0;65;0;0;0;2019-09-30
69109;Lantignié;69;84;908;logloc;0;0;0;908;0;0;0;2019-09-30
30085;Collias;30;76;748;logloc;0;0;0;331;417;0;0;2019-09-30
21334;Lacanche;21;27;357;logloc;0;0;0;352;5;0;0;2019-09-30
35224;Plerguer;35;53;1431;logloc;0;0;0;1008;423;0;0;2019-09-30
39025;Augea;39;27;190;logloc;0;0;0;190;0;0;0;2019-09-30
88101;Cheniménil;88;44;581;logloc;0;0;0;567;14;0;0;2019-09-30
36028;La Buxerette;36;24;43;logloc;0;0;0;43;0;0;0;2019-09-30
11391;La Tourette-Cabardès;11;76;30;logloc;0;0;0;30;0;0;0;2019-09-30
70257;Fretigney-et-Velloreille;70;27;383;logloc;0;0;0;41;342;0;0;2019-09-30
60628;Therdonne;60;32;506;logloc;0;0;0;357;149;0;0;2019-09-30
28035;Berchères-les-Pierres;28;24;431;logloc;0;0;0;389;42;0;0;2019-09-30
76672;Serqueux;76;28;478;logloc;0;0;0;154;324;0;0;2019-09-30
25301;Guyans-Vennes;25;27;354;logloc;0;0;0;352;2;0;0;2019-09-30
09078;Carcanières;09;76;127;logloc;0;0;0;127;0;0;0;2019-09-30
85002;L'Aiguillon-sur-Vie;85;52;1261;logloc;0;0;0;1029;232;0;0;2019-09-30
42032;Cellieu;42;84;826;logloc;0;0;0;520;58;0;248;2019-09-30
33419;Saint-Hilaire-du-Bois;33;75;44;logloc;0;0;0;44;0;0;0;2019-09-30
77016;Bagneaux-sur-Loing;77;11;816;logloc;0;0;0;89;551;0;176;2019-09-30
87143;Saint-Gence;87;75;1172;logloc;0;0;0;878;288;0;6;2019-09-30
72230;Parigné-le-Pôlin;72;52;501;logloc;0;0;0;87;0;0;414;2019-09-30
15243;Trizac;15;84;522;logloc;0;0;0;318;204;0;0;2019-09-30
55543;Velaines;55;44;444;logloc;0;0;0;444;0;0;0;2019-09-30
14721;Vacognes-Neuilly;14;28;254;logloc;0;0;0;254;0;0;0;2019-09-30
44132;Pornichet;44;52;13818;logloc;0;0;92;8242;2360;0;3124;2019-09-30
68262;Ranspach;68;44;474;logloc;0;0;0;88;2;0;384;2019-09-30
77128;Couilly-Pont-aux-Dames;77;11;955;logloc;1;0;0;151;14;0;789;2019-09-30
89061;Butteaux;89;27;152;logloc;0;0;0;151;1;0;0;2019-09-30
02703;Seboncourt;02;32;492;logloc;0;0;0;2;0;0;490;2019-09-30
67507;Villé;67;44;1046;logloc;0;0;0;462;267;0;317;2019-09-30
72106;Courtillers;72;52;472;logloc;0;0;0;472;0;0;0;2019-09-30
90065;Lepuix;90;27;704;logloc;0;0;0;704;0;0;0;2019-09-30
24071;Bussière-Badil;24;75;366;logloc;0;0;0;238;128;0;0;2019-09-30
49174;Lézigné;49;52;512;logloc;0;0;0;284;228;0;0;2019-09-30
09060;Bonnac;09;76;498;logloc;112;0;0;381;0;0;5;2019-09-30
26349;Tersanne;26;84;160;logloc;0;0;0;160;0;0;0;2019-09-30
68252;Ostheim;68;44;810;logloc;0;0;0;804;6;0;0;2019-09-30
60125;Canly;60;32;382;logloc;0;0;0;11;10;0;361;2019-09-30
59593;Thun-l'Évêque;59;32;313;logloc;0;0;0;10;0;0;303;2019-09-30
76513;Quevillon;76;28;345;logloc;113;0;0;232;0;0;0;2019-09-30
31437;Pouze;31;76;45;logloc;0;0;0;29;16;0;0;2019-09-30
08097;Challerange;08;44;262;logloc;0;0;0;64;114;0;84;2019-09-30
54481;Saint-Maurice-aux-Forges;54;44;56;logloc;0;0;0;56;0;0;0;2019-09-30
83145;Varages;83;93;788;logloc;0;0;0;236;552;0;0;2019-09-30
43226;Saint-Vert;43;84;33;logloc;0;0;0;33;0;0;0;2019-09-30
37067;Cheillé;37;24;898;logloc;0;0;0;891;7;0;0;2019-09-30
42041;Chambéon;42;84;334;logloc;0;0;0;32;0;0;302;2019-09-30
43238;Séneujols;43;84;81;logloc;0;0;0;49;32;0;0;2019-09-30
80633;Ponthoile;80;32;359;logloc;0;0;0;174;185;0;0;2019-09-30
05147;Saint-Julien-en-Champsaur;05;93;199;logloc;0;0;0;94;105;0;0;2019-09-30
85164;Notre-Dame-de-Monts;85;52;3794;logloc;0;0;0;2873;921;0;0;2019-09-30
24076;Campagne;24;75;281;logloc;0;0;0;247;34;0;0;2019-09-30
50152;Les Cresnays;50;28;39;logloc;0;0;0;39;0;0;0;2019-09-30
38047;Blandin;38;84;80;logloc;0;0;0;80;0;0;0;2019-09-30
17198;Juicq;17;75;155;logloc;0;0;0;151;4;0;0;2019-09-30
72316;Saint-Rémy-des-Monts;72;52;307;logloc;0;0;0;162;145;0;0;2019-09-30
68345;Urschenheim;68;44;390;logloc;0;0;0;63;0;0;327;2019-09-30
86197;Pouant;86;75;218;logloc;0;0;0;122;96;0;0;2019-09-30
76225;Écretteville-lès-Baons;76;28;168;logloc;0;0;0;117;51;0;0;2019-09-30
27480;Puchay;27;28;302;logloc;0;0;0;173;129;0;0;2019-09-30
63352;Saint-Germain-Lembron;63;84;1088;logloc;0;0;0;442;646;0;0;2019-09-30
25420;Nans-sous-Sainte-Anne;25;27;134;logloc;0;0;0;2;2;0;130;2019-09-30
12166;Murols;12;76;11;logloc;0;0;0;11;0;0;0;2019-09-30
33281;Mérignac;33;75;47274;logloc;1;0;0;4343;108;0;42822;2019-09-30
70065;Besnans;70;27;43;logloc;0;0;0;43;0;0;0;2019-09-30
17248;Mortagne-sur-Gironde;17;75;783;logloc;0;0;0;455;328;0;0;2019-09-30
91021;Arpajon;91;11;7483;logloc;0;0;0;1768;1046;0;4669;2019-09-30
57351;Jury;57;44;608;logloc;0;0;0;608;0;0;0;2019-09-30
62280;Dury;62;32;164;logloc;0;0;0;3;0;0;161;2019-09-30
09151;Lanoux;09;76;35;logloc;0;0;0;35;0;0;0;2019-09-30
57476;Monneren;57;44;188;logloc;0;0;0;52;136;0;0;2019-09-30
48025;Les Bessons;48;76;97;logloc;0;0;0;97;0;0;0;2019-09-30
59353;Locquignol;59;32;170;logloc;0;0;0;59;61;0;50;2019-09-30
89089;Chastellux-sur-Cure;89;27;135;logloc;0;0;0;135;0;0;0;2019-09-30
80521;Maurepas;80;32;114;logloc;0;0;0;114;0;0;0;2019-09-30
71404;Saint-Désert;71;27;738;logloc;21;0;0;400;317;0;0;2019-09-30
18054;Charly;18;24;179;logloc;0;0;0;80;0;0;99;2019-09-30
21627;Thenissey;21;27;94;logloc;43;0;0;1;50;0;0;2019-09-30
01443;Villars-les-Dombes;01;84;2765;logloc;0;0;0;1390;751;0;624;2019-09-30
28008;Ardelles;28;24;104;logloc;0;0;0;104;0;0;0;2019-09-30
72197;Mézières-sous-Lavardin;72;52;326;logloc;0;0;0;24;0;0;302;2019-09-30
77151;Dagny;77;11;151;logloc;0;0;0;8;12;0;131;2019-09-30
76424;Ménonval;76;28;93;logloc;0;0;0;23;70;0;0;2019-09-30
21392;Martrois;21;27;62;logloc;0;0;0;62;0;0;0;2019-09-30
77264;Lumigny-Nesles-Ormeaux;77;11;634;logloc;0;0;0;0;634;0;0;2019-09-30
15080;Joursac;15;84;33;logloc;0;0;0;33;0;0;0;2019-09-30
60409;Monchy-Saint-Éloi;60;32;782;logloc;0;0;0;9;0;0;773;2019-09-30
33078;Cabara;33;75;255;logloc;0;0;0;255;0;0;0;2019-09-30
17018;Ardillières;17;75;429;logloc;0;0;0;418;11;0;0;2019-09-30
34060;Causse-de-la-Selle;34;76;232;logloc;0;0;0;54;178;0;0;2019-09-30
85076;Cugand;85;52;1393;logloc;0;0;0;918;475;0;0;2019-09-30
28242;Méréglise;28;24;52;logloc;0;0;0;52;0;0;0;2019-09-30
11064;Camplong-d'Aude;11;76;254;logloc;0;0;0;66;188;0;0;2019-09-30
22077;Hénansal;22;53;399;logloc;0;0;0;264;115;0;20;2019-09-30
02775;Vendeuil;02;32;466;logloc;0;0;0;4;0;0;462;2019-09-30
03093;Creuzier-le-Neuf;03;84;714;logloc;5;0;0;500;151;0;58;2019-09-30
29220;Pont-l'Abbé;29;53;5593;logloc;0;0;0;5160;433;0;0;2019-09-30
55439;Ronvaux;55;44;48;logloc;0;0;0;48;0;0;0;2019-09-30
31002;Aignes;31;76;132;logloc;0;0;0;132;0;0;0;2019-09-30
28209;Lèves;28;24;2613;logloc;0;0;0;1150;0;0;1463;2019-09-30
27501;Rouvray;27;28;114;logloc;0;0;0;114;0;0;0;2019-09-30
54143;Crépey;54;44;193;logloc;0;0;0;193;0;0;0;2019-09-30
27550;Saint-Grégoire-du-Vièvre;27;28;203;logloc;0;0;0;203;0;0;0;2019-09-30
79163;Mairé-Levescault;79;75;361;logloc;0;0;0;249;112;0;0;2019-09-30
60020;Antilly;60;32;88;logloc;0;0;0;88;0;0;0;2019-09-30
80431;Hérissart;80;32;282;logloc;0;0;0;282;0;0;0;2019-09-30
76131;La Bouille;76;28;563;logloc;0;0;0;75;488;0;0;2019-09-30
19065;Courteix;19;75;53;logloc;0;0;0;53;0;0;0;2019-09-30
60492;Pimprez;60;32;363;logloc;0;0;0;8;0;0;355;2019-09-30
59203;Erre;59;32;690;logloc;0;0;0;24;0;0;666;2019-09-30
22155;La Motte;22;53;1114;logloc;0;0;0;859;255;0;0;2019-09-30
26378;Volvent;26;84;37;logloc;0;0;0;9;28;0;0;2019-09-30
28363;Sainville;28;24;439;logloc;0;0;0;154;285;0;0;2019-09-30
21496;Pontailler-sur-Saône;21;27;829;logloc;0;0;0;465;364;0;0;2019-09-30
52265;Bayard-sur-Marne;52;44;614;logloc;0;0;0;517;97;0;0;2019-09-30
17268;Nuaillé-sur-Boutonne;17;75;127;logloc;0;0;0;127;0;0;0;2019-09-30
33382;Saint-Christoly-de-Blaye;33;75;1057;logloc;1;0;0;784;158;0;114;2019-09-30
72273;Saint-Christophe-du-Jambet;72;52;170;logloc;0;0;0;170;0;0;0;2019-09-30
10182;Juvancourt;10;44;87;logloc;0;0;0;87;0;0;0;2019-09-30
31155;Couret;31;76;136;logloc;0;0;0;136;0;0;0;2019-09-30
03032;Blomard;03;84;170;logloc;0;0;0;132;38;0;0;2019-09-30
41003;Areines;41;24;254;logloc;0;0;0;254;0;0;0;2019-09-30
82128;Montfermier;82;76;55;logloc;0;0;0;40;15;0;0;2019-09-30
71493;Saisy;71;27;299;logloc;0;0;0;243;56;0;0;2019-09-30
13094;Saint-Étienne-du-Grès;13;93;1324;logloc;0;0;0;855;469;0;0;2019-09-30
30341;Vauvert;30;76;4156;logloc;0;0;0;3825;331;0;0;2019-09-30
31547;Seysses;31;76;4476;logloc;0;0;0;3978;420;0;78;2019-09-30
68171;Kruth;68;44;626;logloc;0;0;0;372;254;0;0;2019-09-30
38266;La Motte-Saint-Martin;38;84;289;logloc;0;0;0;289;0;0;0;2019-09-30
87123;Rempnat;87;75;12;logloc;0;0;0;4;8;0;0;2019-09-30
09297;Sor;09;76;24;logloc;0;0;0;24;0;0;0;2019-09-30
60486;Paillart;60;32;335;logloc;0;0;0;18;0;0;317;2019-09-30
67153;Geiswiller-Zbersdorf;67;44;175;logloc;0;0;0;139;0;36;0;2019-09-30
51490;Saint-Jean-sur-Moivre;51;44;87;logloc;0;0;0;82;5;0;0;2019-09-30
70547;Verlans;70;27;73;logloc;0;0;0;73;0;0;0;2019-09-30
12287;Vailhourles;12;76;299;logloc;0;0;0;268;8;0;23;2019-09-30
63213;Les Martres-d'Artière;63;84;953;logloc;0;0;0;259;694;0;0;2019-09-30
62414;Haucourt;62;32;104;logloc;0;0;0;7;0;0;97;2019-09-30
64426;Orin;64;75;119;logloc;0;0;0;119;0;0;0;2019-09-30
42193;Rozier-en-Donzy;42;84;858;logloc;0;0;0;43;27;0;788;2019-09-30
21340;Lanthes;21;27;107;logloc;0;0;0;107;0;0;0;2019-09-30
18288;Vorly;18;24;146;logloc;0;0;0;146;0;0;0;2019-09-30
40220;Pécorade;40;75;76;logloc;0;0;0;76;0;0;0;2019-09-30
64507;Saubole;64;75;62;logloc;0;0;0;62;0;0;0;2019-09-30
60390;Maulers;60;32;162;logloc;0;0;0;4;0;0;158;2019-09-30
46277;Saint-Martin-le-Redon;46;76;114;logloc;0;0;0;57;57;0;0;2019-09-30
02535;Nampcelles-la-Cour;02;32;72;logloc;0;0;0;72;0;0;0;2019-09-30
35062;La Chapelle-Janson;35;53;670;logloc;0;0;0;450;220;0;0;2019-09-30
39127;Chaussenans;39;27;50;logloc;0;0;0;50;0;0;0;2019-09-30
77261;Lorrez-le-Bocage-Préaux;77;11;681;logloc;0;0;0;114;567;0;0;2019-09-30
47002;Agmé;47;75;60;logloc;0;0;0;60;0;0;0;2019-09-30
31180;Falga;31;76;55;logloc;0;0;0;55;0;0;0;2019-09-30
64270;Igon;64;75;362;logloc;0;0;0;362;0;0;0;2019-09-30
25430;Ollans;25;27;26;logloc;0;0;0;26;0;0;0;2019-09-30
18171;Orcenais;18;24;152;logloc;0;0;0;152;0;0;0;2019-09-30
59424;Neuf-Mesnil;59;32;625;logloc;0;0;0;191;0;0;434;2019-09-30
27152;Château-sur-Epte;27;28;265;logloc;0;0;0;262;3;0;0;2019-09-30
30283;Saint-Martial;30;76;16;logloc;0;0;0;16;0;0;0;2019-09-30
19216;Saint-Julien-le-Vendômois;19;75;176;logloc;0;0;0;176;0;0;0;2019-09-30
58292;Tintury;58;27;162;logloc;0;0;0;118;44;0;0;2019-09-30
64294;Labets-Biscay;64;75;17;logloc;0;0;0;17;0;0;0;2019-09-30
37052;Chançay;37;24;563;logloc;0;0;0;422;141;0;0;2019-09-30
57027;Arraincourt;57;44;88;logloc;0;0;0;5;0;0;83;2019-09-30
54284;Joudreville;54;44;562;logloc;0;0;0;562;0;0;0;2019-09-30
19289;Yssandon;19;75;130;logloc;21;0;0;73;36;0;0;2019-09-30
21157;Chaugey;21;27;15;logloc;0;0;0;15;0;0;0;2019-09-30
34132;Lauroux;34;76;210;logloc;0;0;0;92;118;0;0;2019-09-30
33044;Bellefond;33;75;130;logloc;0;0;0;130;0;0;0;2019-09-30
02303;Fayet;02;32;429;logloc;0;0;0;177;63;0;189;2019-09-30
72057;Champrond;72;52;20;logloc;0;0;0;20;0;0;0;2019-09-30
08378;Saint-Clément-à-Arnes;08;44;59;logloc;0;0;0;59;0;0;0;2019-09-30
2B023;Asco;2B;94;236;logloc;0;0;0;99;137;0;0;2019-09-30
66233;Vivès;66;76;114;logloc;0;0;0;114;0;0;0;2019-09-30
54234;Gorcy;54;44;1299;logloc;0;0;0;856;443;0;0;2019-09-30
17459;Varaize;17;75;349;logloc;0;0;0;161;188;0;0;2019-09-30
55312;Maizey;55;44;93;logloc;0;0;0;93;0;0;0;2019-09-30
59474;Prisches;59;32;482;logloc;0;0;0;223;41;0;218;2019-09-30
02763;Vasseny;02;32;100;logloc;0;0;0;4;0;0;96;2019-09-30
03046;Buxières-les-Mines;03;84;621;logloc;0;0;0;359;262;0;0;2019-09-30
07262;Saint-Laurent-les-Bains;07;84;59;logloc;0;0;0;59;0;0;0;2019-09-30
97109;Gourbeyre;971;01;8315;logloc;4029;662;2446;813;365;0;0;2019-09-30
03181;Montcombroux-les-Mines;03;84;276;logloc;0;0;0;275;1;0;0;2019-09-30
