,CODE_IRIS,EPCI,ARSAS
11936,930530110,T08ZZZZZZ,134.0
11937,930530111,T08ZZZZZZ,86.0
11938,930530112,T08ZZZZZZ,105.0
11939,930530113,T08ZZZZZZ,204.0
11940,930530114,T08ZZZZZZ,148.0
11941,930530115,T08ZZZZZZ,151.0
11942,930530116,T08ZZZZZZ,248.0
11943,930530117,T08ZZZZZZ,
11944,930550101,T08ZZZZZZ,160.0
11945,930550102,T08ZZZZZZ,243.0
11946,930550201,T08ZZZZZZ,183.0
11947,930550202,T08ZZZZZZ,285.0
11948,930550301,T08ZZZZZZ,119.0
11949,930550302,T08ZZZZZZ,140.0
11950,930550401,T08ZZZZZZ,98.0
11951,930550402,T08ZZZZZZ,182.0
11952,930550403,T08ZZZZZZ,137.0
11953,930550501,T08ZZZZZZ,96.0
11954,930550502,T08ZZZZZZ,259.0
11955,930550601,T08ZZZZZZ,154.0
11956,930550602,T08ZZZZZZ,158.0
11957,930550603,T08ZZZZZZ,147.0
11958,930550701,T08ZZZZZZ,128.0
11959,930550702,T08ZZZZZZ,88.0
11960,930550801,T08ZZZZZZ,118.0
11961,930550802,T08ZZZZZZ,176.0
11962,930570101,T09ZZZZZZ,110.0
11963,930570102,T09ZZZZZZ,134.0
11964,930570103,T09ZZZZZZ,75.0
11965,930570104,T09ZZZZZZ,72.0
11966,930570105,T09ZZZZZZ,37.0
11967,930570106,T09ZZZZZZ,79.0
11968,930570107,T09ZZZZZZ,58.0
11969,930570108,T09ZZZZZZ,120.0
11970,930570109,T09ZZZZZZ,207.0
11971,930590101,T06ZZZZZZ,253.0
11972,930590102,T06ZZZZZZ,228.0
11973,930590103,T06ZZZZZZ,164.0
11974,930590104,T06ZZZZZZ,169.0
11975,930590105,T06ZZZZZZ,218.0
11976,930590106,T06ZZZZZZ,225.0
11977,930590107,T06ZZZZZZ,212.0
11978,930590108,T06ZZZZZZ,108.0
11979,930590109,T06ZZZZZZ,308.0
11980,930610101,T08ZZZZZZ,89.0
11981,930610102,T08ZZZZZZ,97.0
11982,930610103,T08ZZZZZZ,99.0
11983,930610104,T08ZZZZZZ,70.0
11984,930610105,T08ZZZZZZ,102.0
11985,930610106,T08ZZZZZZ,180.0
11986,930610107,T08ZZZZZZ,64.0
11987,930620101,T09ZZZZZZ,46.0
11988,930620102,T09ZZZZZZ,55.0
11989,930620103,T09ZZZZZZ,61.0
11990,930620104,T09ZZZZZZ,52.0
11991,930620105,T09ZZZZZZ,62.0
11992,930620106,T09ZZZZZZ,60.0
11993,930630101,T08ZZZZZZ,
11994,930630102,T08ZZZZZZ,189.0
11995,930630103,T08ZZZZZZ,59.0
11996,930630104,T08ZZZZZZ,168.0
11997,930630105,T08ZZZZZZ,116.0
11998,930630106,T08ZZZZZZ,226.0
11999,930630107,T08ZZZZZZ,133.0
12000,930630108,T08ZZZZZZ,158.0
12001,930630109,T08ZZZZZZ,134.0
12002,930630110,T08ZZZZZZ,212.0
12003,930630111,T08ZZZZZZ,53.0
12004,930640101,T09ZZZZZZ,
12005,930640102,T09ZZZZZZ,140.0
12006,930640103,T09ZZZZZZ,110.0
12007,930640104,T09ZZZZZZ,93.0
12008,930640105,T09ZZZZZZ,48.0
12009,930640106,T09ZZZZZZ,156.0
12010,930640107,T09ZZZZZZ,94.0
12011,930640108,T09ZZZZZZ,52.0
12012,930640109,T09ZZZZZZ,70.0
12013,930640110,T09ZZZZZZ,111.0
12014,930640111,T09ZZZZZZ,33.0
12015,930640112,T09ZZZZZZ,197.0
12016,930640113,T09ZZZZZZ,154.0
12017,930640114,T09ZZZZZZ,152.0
12018,930640116,T09ZZZZZZ,215.0
12019,930640117,T09ZZZZZZ,90.0
12020,930640118,T09ZZZZZZ,
12021,930660101,T06ZZZZZZ,195.0
12022,930660102,T06ZZZZZZ,186.0
12023,930660201,T06ZZZZZZ,201.0
12024,930660202,T06ZZZZZZ,183.0
12025,930660301,T06ZZZZZZ,123.0
12026,930660302,T06ZZZZZZ,203.0
12027,930660401,T06ZZZZZZ,170.0
12028,930660402,T06ZZZZZZ,126.0
12029,930660403,T06ZZZZZZ,196.0
12030,930660501,T06ZZZZZZ,111.0
12031,930660502,T06ZZZZZZ,76.0
12032,930660503,T06ZZZZZZ,185.0
12033,930660504,T06ZZZZZZ,146.0
12034,930660601,T06ZZZZZZ,173.0
12035,930660602,T06ZZZZZZ,268.0
12036,930660701,T06ZZZZZZ,185.0
12037,930660702,T06ZZZZZZ,91.0
12038,930660703,T06ZZZZZZ,144.0
12039,930660704,T06ZZZZZZ,225.0
12040,930660705,T06ZZZZZZ,146.0
12041,930660801,T06ZZZZZZ,269.0
12042,930660802,T06ZZZZZZ,134.0
12043,930660901,T06ZZZZZZ,192.0
12044,930660902,T06ZZZZZZ,199.0
12045,930660903,T06ZZZZZZ,138.0
12046,930660904,T06ZZZZZZ,209.0
12047,930660905,T06ZZZZZZ,164.0
12048,930660906,T06ZZZZZZ,129.0
12049,930660907,T06ZZZZZZ,182.0
12050,930660908,T06ZZZZZZ,148.0
12051,930661001,T06ZZZZZZ,116.0
12052,930661002,T06ZZZZZZ,191.0
12053,930661003,T06ZZZZZZ,89.0
12054,930661004,T06ZZZZZZ,87.0
12055,930661101,T06ZZZZZZ,231.0
12056,930661102,T06ZZZZZZ,416.0
12057,930661103,T06ZZZZZZ,305.0
12058,930661104,T06ZZZZZZ,65.0
12059,930661501,T06ZZZZZZ,352.0
12060,930700101,T06ZZZZZZ,165.0
12061,930700102,T06ZZZZZZ,136.0
12062,930700103,T06ZZZZZZ,173.0
12063,930700104,T06ZZZZZZ,144.0
12064,930700105,T06ZZZZZZ,149.0
12065,930700106,T06ZZZZZZ,137.0
12066,930700107,T06ZZZZZZ,79.0
12067,930700108,T06ZZZZZZ,115.0
12068,930700109,T06ZZZZZZ,
12069,930700110,T06ZZZZZZ,133.0
12070,930700111,T06ZZZZZZ,102.0
12071,930700112,T06ZZZZZZ,92.0
12072,930700113,T06ZZZZZZ,143.0
12073,930700114,T06ZZZZZZ,138.0
12074,930700115,T06ZZZZZZ,144.0
12075,930700116,T06ZZZZZZ,120.0
12076,930700117,T06ZZZZZZ,226.0
12077,930700118,T06ZZZZZZ,144.0
12078,930710101,T07ZZZZZZ,112.0
12079,930710102,T07ZZZZZZ,81.0
12080,930710103,T07ZZZZZZ,165.0
12081,930710104,T07ZZZZZZ,108.0
12082,930710105,T07ZZZZZZ,110.0
12083,930710106,T07ZZZZZZ,239.0
12084,930710107,T07ZZZZZZ,160.0
12085,930710108,T07ZZZZZZ,169.0
12086,930710109,T07ZZZZZZ,93.0
12087,930710110,T07ZZZZZZ,104.0
12088,930710111,T07ZZZZZZ,197.0
12089,930710112,T07ZZZZZZ,125.0
12090,930710113,T07ZZZZZZ,135.0
12091,930710114,T07ZZZZZZ,55.0
12092,930710115,T07ZZZZZZ,32.0
12093,930710116,T07ZZZZZZ,96.0
12094,930710117,T07ZZZZZZ,99.0
12095,930710118,T07ZZZZZZ,117.0
12096,930710119,T07ZZZZZZ,224.0
12097,930710120,T07ZZZZZZ,41.0
12098,930710121,T07ZZZZZZ,83.0
12099,930720101,T06ZZZZZZ,27.0
12100,930720102,T06ZZZZZZ,
12101,930720103,T06ZZZZZZ,147.0
12102,930720104,T06ZZZZZZ,214.0
12103,930720105,T06ZZZZZZ,188.0
12104,930720106,T06ZZZZZZ,128.0
12105,930720107,T06ZZZZZZ,214.0
12106,930720109,T06ZZZZZZ,88.0
12107,930720110,T06ZZZZZZ,176.0
12108,930720111,T06ZZZZZZ,175.0
12109,930720112,T06ZZZZZZ,192.0
12110,930720113,T06ZZZZZZ,146.0
12111,930720114,T06ZZZZZZ,142.0
12112,930720115,T06ZZZZZZ,202.0
12113,930720116,T06ZZZZZZ,143.0
12114,930720117,T06ZZZZZZ,190.0
12115,930730101,T07ZZZZZZ,70.0
12116,930730201,T07ZZZZZZ,42.0
12117,930730202,T07ZZZZZZ,35.0
12118,930730301,T07ZZZZZZ,92.0
12119,930730302,T07ZZZZZZ,34.0
12120,930730303,T07ZZZZZZ,49.0
12121,930730304,T07ZZZZZZ,52.0
12122,930730401,T07ZZZZZZ,266.0
12123,930730402,T07ZZZZZZ,144.0
12124,930730403,T07ZZZZZZ,66.0
12125,930730404,T07ZZZZZZ,70.0
12126,930730501,T07ZZZZZZ,53.0
12127,930730502,T07ZZZZZZ,63.0
12128,930770101,T09ZZZZZZ,49.0
12129,930770102,T09ZZZZZZ,98.0
12130,930770103,T09ZZZZZZ,176.0
12131,930770104,T09ZZZZZZ,53.0
12132,930770105,T09ZZZZZZ,75.0
12133,930770106,T09ZZZZZZ,83.0
12134,930770107,T09ZZZZZZ,59.0
12135,930770108,T09ZZZZZZ,74.0
12136,930770109,T09ZZZZZZ,64.0
12137,930770110,T09ZZZZZZ,56.0
12138,930770111,T09ZZZZZZ,78.0
12139,930770112,T09ZZZZZZ,128.0
12140,930780101,T07ZZZZZZ,
12141,930780102,T07ZZZZZZ,45.0
12142,930780103,T07ZZZZZZ,33.0
12143,930780104,T07ZZZZZZ,156.0
12144,930780105,T07ZZZZZZ,136.0
12145,930780106,T07ZZZZZZ,123.0
12146,930780107,T07ZZZZZZ,76.0
12147,930780108,T07ZZZZZZ,88.0
12148,930780109,T07ZZZZZZ,89.0
12149,930780110,T07ZZZZZZ,74.0
12150,930780111,T07ZZZZZZ,73.0
12151,930780112,T07ZZZZZZ,103.0
12152,930780113,T07ZZZZZZ,71.0
12153,930780114,T07ZZZZZZ,68.0
12154,930780115,T07ZZZZZZ,116.0
12155,930780116,T07ZZZZZZ,130.0
12156,930790101,T06ZZZZZZ,126.0
12157,930790102,T06ZZZZZZ,212.0
12158,930790103,T06ZZZZZZ,140.0
12159,930790104,T06ZZZZZZ,94.0
12160,930790105,T06ZZZZZZ,137.0
12161,940020101,T11ZZZZZZ,117.0
12162,940020102,T11ZZZZZZ,152.0
12163,940020103,T11ZZZZZZ,113.0
12164,940020104,T11ZZZZZZ,93.0
12165,940020105,T11ZZZZZZ,165.0
12166,940020106,T11ZZZZZZ,181.0
12167,940020107,T11ZZZZZZ,91.0
12168,940020108,T11ZZZZZZ,71.0
12169,940020109,T11ZZZZZZ,79.0
12170,940020201,T11ZZZZZZ,81.0
12171,940020202,T11ZZZZZZ,181.0
12172,940020203,T11ZZZZZZ,148.0
12173,940020204,T11ZZZZZZ,
12174,940020205,T11ZZZZZZ,57.0
12175,940020206,T11ZZZZZZ,159.0
12176,940030101,T12ZZZZZZ,87.0
12177,940030102,T12ZZZZZZ,88.0
12178,940030103,T12ZZZZZZ,56.0
12179,940030104,T12ZZZZZZ,99.0
12180,940030105,T12ZZZZZZ,132.0
12181,940030106,T12ZZZZZZ,95.0
12182,940030107,T12ZZZZZZ,53.0
12183,940030108,T12ZZZZZZ,45.0
12184,940030109,T12ZZZZZZ,55.0
12185,940040101,T11ZZZZZZ,92.0
12186,940040102,T11ZZZZZZ,114.0
12187,940040103,T11ZZZZZZ,144.0
12188,940040104,T11ZZZZZZ,94.0
12189,940040105,T11ZZZZZZ,91.0
12190,940040106,T11ZZZZZZ,33.0
12191,940110101,T11ZZZZZZ,
12192,940110102,T11ZZZZZZ,83.0
12193,940110103,T11ZZZZZZ,52.0
12194,940110104,T11ZZZZZZ,80.0
12195,940110105,T11ZZZZZZ,143.0
12196,940110106,T11ZZZZZZ,105.0
12197,940110107,T11ZZZZZZ,94.0
12198,940110108,T11ZZZZZZ,86.0
12199,940150101,T10ZZZZZZ,40.0
12200,940150102,T10ZZZZZZ,34.0
12201,940150103,T10ZZZZZZ,50.0
12202,940150104,T10ZZZZZZ,37.0
12203,940150105,T10ZZZZZZ,37.0
12204,940150106,T10ZZZZZZ,64.0
12205,940160101,T12ZZZZZZ,78.0
12206,940160102,T12ZZZZZZ,
12207,940160103,T12ZZZZZZ,
12208,940160104,T12ZZZZZZ,85.0
12209,940160105,T12ZZZZZZ,38.0
12210,940160106,T12ZZZZZZ,96.0
12211,940160107,T12ZZZZZZ,120.0
12212,940160108,T12ZZZZZZ,53.0
12213,940160109,T12ZZZZZZ,31.0
12214,940160110,T12ZZZZZZ,31.0
12215,940160111,T12ZZZZZZ,46.0
12216,940170101,T10ZZZZZZ,61.0
12217,940170102,T10ZZZZZZ,44.0
12218,940170103,T10ZZZZZZ,92.0
12219,940170201,T10ZZZZZZ,62.0
12220,940170202,T10ZZZZZZ,89.0
12221,940170203,T10ZZZZZZ,63.0
12222,940170301,T10ZZZZZZ,95.0
12223,940170302,T10ZZZZZZ,31.0
12224,940170401,T10ZZZZZZ,72.0
12225,940170402,T10ZZZZZZ,83.0
12226,940170501,T10ZZZZZZ,137.0
12227,940170502,T10ZZZZZZ,126.0
12228,940170601,T10ZZZZZZ,180.0
12229,940170701,T10ZZZZZZ,136.0
12230,940170702,T10ZZZZZZ,110.0
12231,940170703,T10ZZZZZZ,72.0
12232,940170704,T10ZZZZZZ,129.0
12233,940170801,T10ZZZZZZ,116.0
12234,940170901,T10ZZZZZZ,149.0
12235,940171001,T10ZZZZZZ,43.0
12236,940171002,T10ZZZZZZ,53.0
12237,940171101,T10ZZZZZZ,140.0
12238,940171102,T10ZZZZZZ,109.0
12239,940171103,T10ZZZZZZ,126.0
12240,940171201,T10ZZZZZZ,193.0
12241,940171202,T10ZZZZZZ,149.0
12242,940171203,T10ZZZZZZ,47.0
12243,940171204,T10ZZZZZZ,132.0
12244,940171301,T10ZZZZZZ,40.0
12245,940171302,T10ZZZZZZ,39.0
12246,940171303,T10ZZZZZZ,72.0
12247,940171304,T10ZZZZZZ,72.0
12248,940171401,T10ZZZZZZ,93.0
12249,940180101,T10ZZZZZZ,69.0
12250,940180102,T10ZZZZZZ,31.0
12251,940180103,T10ZZZZZZ,22.0
12252,940180104,T10ZZZZZZ,25.0
12253,940180105,T10ZZZZZZ,17.0
12254,940180106,T10ZZZZZZ,37.0
12255,940180107,T10ZZZZZZ,64.0
12256,940180108,T10ZZZZZZ,129.0
12257,940180109,T10ZZZZZZ,87.0
12258,940180110,T10ZZZZZZ,65.0
12259,940190101,T11ZZZZZZ,41.0
12260,940190102,T11ZZZZZZ,37.0
12261,940190103,T11ZZZZZZ,33.0
12262,940190104,T11ZZZZZZ,39.0
12263,940190105,T11ZZZZZZ,40.0
12264,940190106,T11ZZZZZZ,130.0
12265,940190107,T11ZZZZZZ,141.0
12266,940190108,T11ZZZZZZ,92.0
12267,940210101,T12ZZZZZZ,
12268,940210102,T12ZZZZZZ,29.0
12269,940210103,T12ZZZZZZ,18.0
12270,940210104,T12ZZZZZZ,71.0
12271,940210105,T12ZZZZZZ,49.0
12272,940210106,T12ZZZZZZ,67.0
12273,940210107,T12ZZZZZZ,123.0
12274,940210108,T12ZZZZZZ,126.0
12275,940210109,T12ZZZZZZ,62.0
12276,940220101,T12ZZZZZZ,257.0
12277,940220102,T12ZZZZZZ,67.0
12278,940220103,T12ZZZZZZ,147.0
12279,940220104,T12ZZZZZZ,178.0
12280,940220105,T12ZZZZZZ,49.0
12281,940220106,T12ZZZZZZ,101.0
12282,940220107,T12ZZZZZZ,
12283,940220108,T12ZZZZZZ,127.0
12284,940220201,T12ZZZZZZ,60.0
12285,940220202,T12ZZZZZZ,72.0
12286,940220203,T12ZZZZZZ,97.0
12287,940220204,T12ZZZZZZ,70.0
12288,940220205,T12ZZZZZZ,104.0
12289,940220206,T12ZZZZZZ,107.0
12290,940280101,T11ZZZZZZ,19.0
12291,940280102,T11ZZZZZZ,88.0
12292,940280103,T11ZZZZZZ,57.0
12293,940280104,T11ZZZZZZ,76.0
12294,940280201,T11ZZZZZZ,44.0
12295,940280202,T11ZZZZZZ,82.0
12296,940280204,T11ZZZZZZ,79.0
12297,940280205,T11ZZZZZZ,86.0
12298,940280206,T11ZZZZZZ,267.0
12299,940280207,T11ZZZZZZ,185.0
12300,940280208,T11ZZZZZZ,106.0
12301,940280209,T11ZZZZZZ,68.0
12302,940280210,T11ZZZZZZ,94.0
12303,940280211,T11ZZZZZZ,60.0
12304,940280212,T11ZZZZZZ,
12305,940280215,T11ZZZZZZ,117.0
12306,940280301,T11ZZZZZZ,51.0
12307,940280302,T11ZZZZZZ,
12308,940280303,T11ZZZZZZ,69.0
12309,940280304,T11ZZZZZZ,73.0
12310,940280305,T11ZZZZZZ,88.0
12311,940280306,T11ZZZZZZ,66.0
12312,940280307,T11ZZZZZZ,72.0
12313,940280401,T11ZZZZZZ,79.0
12314,940280402,T11ZZZZZZ,120.0
12315,940280403,T11ZZZZZZ,232.0
12316,940280404,T11ZZZZZZ,95.0
12317,940280405,T11ZZZZZZ,328.0
12318,940280406,T11ZZZZZZ,109.0
12319,940280407,T11ZZZZZZ,164.0
12320,940280408,T11ZZZZZZ,151.0
12321,940330101,T10ZZZZZZ,41.0
12322,940330102,T10ZZZZZZ,68.0
12323,940330103,T10ZZZZZZ,79.0
12324,940330104,T10ZZZZZZ,74.0
12325,940330105,T10ZZZZZZ,122.0
12326,940330106,T10ZZZZZZ,123.0
12327,940330107,T10ZZZZZZ,106.0
12328,940330108,T10ZZZZZZ,92.0
12329,940330109,T10ZZZZZZ,57.0
12330,940330110,T10ZZZZZZ,55.0
12331,940330111,T10ZZZZZZ,134.0
12332,940330112,T10ZZZZZZ,55.0
12333,940330113,T10ZZZZZZ,149.0
12334,940330114,T10ZZZZZZ,40.0
12335,940330115,T10ZZZZZZ,58.0
12336,940330116,T10ZZZZZZ,49.0
12337,940330117,T10ZZZZZZ,45.0
12338,940330118,T10ZZZZZZ,66.0
12339,940330119,T10ZZZZZZ,54.0
12340,940330120,T10ZZZZZZ,118.0
12341,940330121,T10ZZZZZZ,24.0
12342,940340101,T12ZZZZZZ,
12343,940340102,T12ZZZZZZ,74.0
12344,940340103,T12ZZZZZZ,64.0
12345,940340104,T12ZZZZZZ,106.0
12346,940340105,T12ZZZZZZ,34.0
12347,940340106,T12ZZZZZZ,52.0
12348,940340107,T12ZZZZZZ,89.0
12349,940340108,T12ZZZZZZ,79.0
12350,940340109,T12ZZZZZZ,101.0
12351,940340112,T12ZZZZZZ,
12352,940370101,T12ZZZZZZ,72.0
12353,940370102,T12ZZZZZZ,81.0
12354,940370103,T12ZZZZZZ,91.0
12355,940370104,T12ZZZZZZ,69.0
12356,940370105,T12ZZZZZZ,75.0
12357,940370106,T12ZZZZZZ,145.0
12358,940370107,T12ZZZZZZ,103.0
12359,940370108,T12ZZZZZZ,107.0
12360,940380102,T12ZZZZZZ,17.0
12361,940380103,T12ZZZZZZ,37.0
12362,940380104,T12ZZZZZZ,28.0
12363,940380105,T12ZZZZZZ,37.0
12364,940380106,T12ZZZZZZ,66.0
12365,940380107,T12ZZZZZZ,136.0
12366,940380108,T12ZZZZZZ,46.0
12367,940380109,T12ZZZZZZ,67.0
12368,940380110,T12ZZZZZZ,87.0
12369,940380111,T12ZZZZZZ,88.0
12370,940380112,T12ZZZZZZ,132.0
12371,940380113,T12ZZZZZZ,113.0
12372,940410101,T12ZZZZZZ,65.0
12373,940410102,T12ZZZZZZ,81.0
12374,940410103,T12ZZZZZZ,101.0
12375,940410104,T12ZZZZZZ,87.0
12376,940410105,T12ZZZZZZ,92.0
12377,940410106,T12ZZZZZZ,176.0
12378,940410107,T12ZZZZZZ,83.0
12379,940410108,T12ZZZZZZ,100.0
12380,940410109,T12ZZZZZZ,66.0
12381,940410110,T12ZZZZZZ,84.0
12382,940410201,T12ZZZZZZ,173.0
12383,940410202,T12ZZZZZZ,97.0
12384,940410203,T12ZZZZZZ,136.0
12385,940410204,T12ZZZZZZ,135.0
12386,940410205,T12ZZZZZZ,99.0
12387,940410206,T12ZZZZZZ,180.0
12388,940410207,T12ZZZZZZ,97.0
12389,940410208,T12ZZZZZZ,81.0
12390,940410211,T12ZZZZZZ,101.0
12391,940410301,T12ZZZZZZ,150.0
12392,940410302,T12ZZZZZZ,163.0
12393,940410304,T12ZZZZZZ,
12394,940420101,T10ZZZZZZ,59.0
12395,940420102,T10ZZZZZZ,56.0
12396,940420103,T10ZZZZZZ,47.0
12397,940420104,T10ZZZZZZ,66.0
12398,940420105,T10ZZZZZZ,77.0
12399,940420106,T10ZZZZZZ,66.0
12400,940420107,T10ZZZZZZ,33.0
12401,940420108,T10ZZZZZZ,22.0
12402,940430101,T12ZZZZZZ,53.0
12403,940430102,T12ZZZZZZ,77.0
12404,940430103,T12ZZZZZZ,71.0
12405,940430104,T12ZZZZZZ,79.0
12406,940430105,T12ZZZZZZ,113.0
12407,940430106,T12ZZZZZZ,132.0
12408,940430107,T12ZZZZZZ,51.0
12409,940430108,T12ZZZZZZ,63.0
12410,940430109,T12ZZZZZZ,57.0
12411,940440101,T11ZZZZZZ,76.0
12412,940440102,T11ZZZZZZ,156.0
12413,940440103,T11ZZZZZZ,120.0
12414,940440104,T11ZZZZZZ,136.0
12415,940440105,T11ZZZZZZ,71.0
12416,940440106,T11ZZZZZZ,83.0
12417,940440107,T11ZZZZZZ,68.0
12418,940460101,T10ZZZZZZ,25.0
12419,940460102,T10ZZZZZZ,37.0
12420,940460103,T10ZZZZZZ,25.0
12421,940460104,T10ZZZZZZ,44.0
12422,940460105,T10ZZZZZZ,100.0
12423,940460106,T10ZZZZZZ,89.0
12424,940460107,T10ZZZZZZ,23.0
12425,940460108,T10ZZZZZZ,64.0
12426,940460109,T10ZZZZZZ,32.0
12427,940460110,T10ZZZZZZ,62.0
12428,940460111,T10ZZZZZZ,66.0
12429,940460201,T10ZZZZZZ,81.0
12430,940460202,T10ZZZZZZ,9.0
12431,940460203,T10ZZZZZZ,40.0
12432,940460204,T10ZZZZZZ,49.0
12433,940460205,T10ZZZZZZ,58.0
12434,940460301,T10ZZZZZZ,40.0
12435,940460302,T10ZZZZZZ,37.0
12436,940460303,T10ZZZZZZ,39.0
12437,940460304,T10ZZZZZZ,37.0
12438,940460401,T10ZZZZZZ,30.0
12439,940460402,T10ZZZZZZ,48.0
12440,940460403,T10ZZZZZZ,57.0
12441,940520101,T10ZZZZZZ,68.0
12442,940520102,T10ZZZZZZ,98.0
12443,940520103,T10ZZZZZZ,44.0
12444,940520104,T10ZZZZZZ,76.0
12445,940520105,T10ZZZZZZ,37.0
12446,940520106,T10ZZZZZZ,58.0
12447,940520107,T10ZZZZZZ,40.0
12448,940520108,T10ZZZZZZ,30.0
12449,940520109,T10ZZZZZZ,24.0
12450,940520110,T10ZZZZZZ,32.0
12451,940520111,T10ZZZZZZ,46.0
12452,940540101,T12ZZZZZZ,67.0
12453,940540102,T12ZZZZZZ,76.0
12454,940540103,T12ZZZZZZ,177.0
12455,940540104,T12ZZZZZZ,105.0
12456,940540105,T12ZZZZZZ,65.0
12457,940540106,T12ZZZZZZ,156.0
12458,940540107,T12ZZZZZZ,131.0
12459,940540108,T12ZZZZZZ,124.0
12460,940540109,T12ZZZZZZ,143.0
12461,940550101,T11ZZZZZZ,35.0
12462,940550102,T11ZZZZZZ,24.0
12463,940550103,T11ZZZZZZ,25.0
12464,940550104,T11ZZZZZZ,17.0
12465,940550105,T11ZZZZZZ,30.0
12466,940580101,T10ZZZZZZ,30.0
12467,940580102,T10ZZZZZZ,35.0
12468,940580103,T10ZZZZZZ,50.0
12469,940580104,T10ZZZZZZ,48.0
12470,940580105,T10ZZZZZZ,25.0
12471,940580106,T10ZZZZZZ,57.0
12472,940580107,T10ZZZZZZ,74.0
12473,940580108,T10ZZZZZZ,39.0
12474,940580109,T10ZZZZZZ,52.0
12475,940580110,T10ZZZZZZ,57.0
12476,940580111,T10ZZZZZZ,45.0
12477,940580112,T10ZZZZZZ,51.0
12478,940580113,T10ZZZZZZ,40.0
12479,940590101,T11ZZZZZZ,85.0
12480,940590102,T11ZZZZZZ,72.0
12481,940590103,T11ZZZZZZ,62.0
12482,940590104,T11ZZZZZZ,56.0
12483,940590105,T11ZZZZZZ,30.0
12484,940590106,T11ZZZZZZ,35.0
12485,940590107,T11ZZZZZZ,57.0
12486,940600101,T11ZZZZZZ,16.0
12487,940600102,T11ZZZZZZ,69.0
12488,940600103,T11ZZZZZZ,62.0
12489,940600104,T11ZZZZZZ,20.0
12490,940600105,T11ZZZZZZ,58.0
12491,940670101,T10ZZZZZZ,40.0
12492,940670102,T10ZZZZZZ,20.0
12493,940670103,T10ZZZZZZ,53.0
12494,940670104,T10ZZZZZZ,47.0
12495,940670105,T10ZZZZZZ,26.0
12496,940670106,T10ZZZZZZ,30.0
12497,940670107,T10ZZZZZZ,48.0
12498,940670108,T10ZZZZZZ,45.0
12499,940670109,T10ZZZZZZ,43.0
12500,940680101,T10ZZZZZZ,38.0
12501,940680102,T10ZZZZZZ,35.0
12502,940680103,T10ZZZZZZ,39.0
12503,940680104,T10ZZZZZZ,37.0
12504,940680105,T10ZZZZZZ,30.0
12505,940680106,T10ZZZZZZ,46.0
12506,940680107,T10ZZZZZZ,58.0
12507,940680108,T10ZZZZZZ,42.0
12508,940680109,T10ZZZZZZ,20.0
12509,940680201,T10ZZZZZZ,29.0
12510,940680202,T10ZZZZZZ,14.0
12511,940680203,T10ZZZZZZ,43.0
12512,940680204,T10ZZZZZZ,21.0
12513,940680301,T10ZZZZZZ,32.0
12514,940680302,T10ZZZZZZ,31.0
12515,940680303,T10ZZZZZZ,30.0
12516,940680304,T10ZZZZZZ,36.0
12517,940680401,T10ZZZZZZ,41.0
12518,940680402,T10ZZZZZZ,29.0
12519,940680501,T10ZZZZZZ,22.0
12520,940680502,T10ZZZZZZ,36.0
12521,940680503,T10ZZZZZZ,60.0
12522,940680504,T10ZZZZZZ,26.0
12523,940680505,T10ZZZZZZ,22.0
12524,940680601,T10ZZZZZZ,24.0
12525,940680602,T10ZZZZZZ,43.0
12526,940680603,T10ZZZZZZ,22.0
12527,940680701,T10ZZZZZZ,57.0
12528,940680702,T10ZZZZZZ,33.0
12529,940680703,T10ZZZZZZ,34.0
12530,940680704,T10ZZZZZZ,32.0
12531,940680801,T10ZZZZZZ,116.0
12532,940680802,T10ZZZZZZ,56.0
12533,940680803,T10ZZZZZZ,18.0
12534,940690101,T10ZZZZZZ,65.0
12535,940690102,T10ZZZZZZ,28.0
12536,940690103,T10ZZZZZZ,71.0
12537,940690104,T10ZZZZZZ,94.0
12538,940710101,T11ZZZZZZ,29.0
12539,940710102,T11ZZZZZZ,93.0
12540,940710103,T11ZZZZZZ,90.0
12541,940710104,T11ZZZZZZ,29.0
12542,940710105,T11ZZZZZZ,38.0
12543,940710106,T11ZZZZZZ,23.0
12544,940710107,T11ZZZZZZ,23.0
12545,940710108,T11ZZZZZZ,35.0
12546,940710109,T11ZZZZZZ,38.0
12547,940710110,T11ZZZZZZ,45.0
12548,940710111,T11ZZZZZZ,45.0
12549,940730101,T12ZZZZZZ,87.0
12550,940730102,T12ZZZZZZ,69.0
12551,940730103,T12ZZZZZZ,58.0
12552,940730104,T12ZZZZZZ,129.0
12553,940730105,T12ZZZZZZ,123.0
12554,940730106,T12ZZZZZZ,
12555,940730107,T12ZZZZZZ,69.0
12556,940730108,T12ZZZZZZ,39.0
12557,940730109,T12ZZZZZZ,55.0
12558,940730110,T12ZZZZZZ,54.0
12559,940730111,T12ZZZZZZ,22.0
12560,940730112,T12ZZZZZZ,103.0
12561,940740102,T12ZZZZZZ,153.0
12562,940740103,T12ZZZZZZ,128.0
12563,940740104,T12ZZZZZZ,106.0
12564,940740105,T12ZZZZZZ,107.0
12565,940740108,T12ZZZZZZ,186.0
12566,940760101,T12ZZZZZZ,103.0
12567,940760102,T12ZZZZZZ,107.0
12568,940760103,T12ZZZZZZ,87.0
12569,940760104,T12ZZZZZZ,146.0
12570,940760105,T12ZZZZZZ,73.0
12571,940760106,T12ZZZZZZ,82.0
12572,940760107,T12ZZZZZZ,89.0
12573,940760108,T12ZZZZZZ,52.0
