Code_commune_INSEE,Nom_commune,code_postal,Ville_bibliotheques,Département,Nom structure
54353,MARS LA TOUR,54800,,,
54511,SPONVILLE,54800,,,
54524,THUMEREVILLE,54800,,,
54535,TRONVILLE,54800,,,
54003,ABONCOURT,54115,,,
54068,BEUVEZIN,54115,,,
54164,DOMMARIE EULMONT,54115,,,
54494,SAULXEROTTE,54115,,,
54529,TRAMONT EMY,54115,,,
54530,TRAMONT LASSUS,54115,,,
54189,FAVIERES,54115,,,
54190,FECOCOURT,54115,,,
54218,GELAUCOURT,54115,,,
54291,LALOEUF,54115,,,
54522,THOREY LYAUTEY,54115,,,
54052,BATTIGNY,54115,,,
54220,GEMONVILLE,54115,,,
54438,PULNEY,54115,,,
54545,VANDELEVILLE,54115,,,
54237,GRIMONVILLER,54115,,,
54531,TRAMONT ST ANDRE,54115,,,
54005,AFFRACOURT,54740,,,
54307,LEBEUVILLE,54740,,,
54221,GERBECOURT ET HAPLEMONT,54740,,,
54278,JEVONCOURT,54740,,,
54411,ORMES ET VILLE,54740,,,
54486,ST REMIMONT,54740,,,
54554,VAUDIGNY,54740,,,
54062,BENNEY,54740,,,
54224,GERMONVILLE,54740,,,
54309,LEMAINVILLE,54740,,,
54597,XIROCOURT,54740,,,
54142,CRANTENOY,54740,,,
54299,LANEUVEVILLE DEVANT BAYON,54740,,,
54310,LEMENIL MITRY,54740,,,
54553,VAUDEVILLE,54740,,,
54094,BRALLEVILLE,54740,,,
54252,HAROUE,54740,,,
54013,AMENONCOURT,54450,,,
54014,ANCERVILLER,54450,,,
54210,FREMENIL,54450,,,
54246,HALLOVILLE,54450,,,
54259,HERBEVILLER,54450,,,
54308,LEINTREY,54450,,,
54124,CHAZELLES SUR ALBE,54450,,,
54230,GOGNEY,54450,,,
54401,NONHIGNY,54450,,,
54458,REPAIX,54450,,,
54556,VEHO,54450,,,
54035,AVRICOURT,54450,,,
54044,BARBAS,54450,,,
54161,DOMEVRE SUR VEZOUZE,54450,,,
54163,DOMJEVIN,54450,,,
54233,GONDREXON,54450,,,
54251,HARBOUEY,54450,,,
54077,BLAMONT,54450,,,
54211,FREMONVILLE,54450,,,
54381,MONTREUX,54450,,,
54406,OGEVILLER,54450,,,
54452,REILLON,54450,,,
54562,VERDENAL,54450,,,
54030,AUTREPIERRE,54450,,,
54061,BENAMENIL,54450,,,
54078,BLEMEREY,54450,,,
54107,BURIVILLE,54450,,,
54271,IGNEY,54450,,,
54447,RECLONVILLE,54450,,,
54480,ST MARTIN,54450,,,
54016,ANDILLY,54200,,,
54088,BOUVRON,54200,,,
54102,BRULEY,54200,,,
54272,JAILLON,54200,,,
54414,PAGNEY DERRIERE BARINE,54200,,,
54167,DOMMARTIN LES TOUL,54200,,,
54426,PIERRE LA TREICHE,54200,,,
54128,CHOLOY MENILLOT,54200,,,
54128,CHOLOY MENILLOT,54200,,,
54174,ECROUVES,54200,,,
54288,LAGNEY,54200,,,
54492,SANZEY,54200,,,
54174,ECROUVES,54200,,,
54528,TOUL,54200,,,
54584,VILLEY ST ETIENNE,54200,,,
54073,BICQUELEY,54200,,,
54086,BOUCQ,54200,,,
54122,CHAUDENEY SUR MOSELLE,54200,,,
54208,FRANCHEVILLE,54200,,,
54327,LUCEY,54200,,,
54360,MENIL LA TOUR,54200,,,
54466,ROYAUMEIX,54200,,,
54020,ANTHELUPT,54110,,,
54219,GELLENONCOURT,54110,,,
54311,LENONCOURT,54110,,,
54462,ROSIERES AUX SALINES,54110,,,
54509,SOMMERVILLER,54110,,,
54104,BUISSONCOURT,54110,,,
54139,COURBESSEAUX,54110,,,
54195,FLAINVAL,54110,,,
54456,REMEREVILLE,54110,,,
54145,CREVIC,54110,,,
54159,DOMBASLE SUR MEURTHE,54110,,,
54250,HARAUCOURT,54110,,,
54269,HUDIVILLER,54110,,,
54549,VARANGEVILLE,54110,,,
54038,AZERAILLES,54122,,,
54201,FONTENOY LA JOUTE,54122,,,
54550,VATHIMENIL,54122,,,
54125,CHENEVIERES,54122,,,
54229,GLONVILLE,54122,,,
54199,FLIN,54122,,,
54043,BAINVILLE SUR MADON,54550,,,
54336,MAIZIERES,54550,,,
54432,PONT ST VINCENT,54550,,,
54505,SEXEY AUX FORGES,54550,,,
54048,LES BAROCHES,54150,,,
54048,LES BAROCHES,54150,,,
54302,LANTEFONTAINE,54150,,,
54099,VAL DE BRIEY,54150,,,
54334,MAIRY MAINVILLE,54150,,,
54413,OZERAILLES,54150,,,
54099,VAL DE BRIEY,54150,,,
54302,LANTEFONTAINE,54150,,,
54402,NORROY LE SEC,54150,,,
54018,ANOUX,54150,,,
54198,FLEVILLE LIXIERES,54150,,,
54326,LUBEY,54150,,,
54036,AVRIL,54150,,,
54334,MAIRY MAINVILLE,54150,,,
54057,BEAUMONT,54470,,,
54087,BOUILLONVILLE,54470,,,
54200,FLIREY,54470,,,
54316,LIMEY REMENAUVILLE,54470,,,
54019,ANSAUVILLE,54470,,,
54182,ESSEY ET MAIZERAIS,54470,,,
54244,HAGEVILLE,54470,,,
54248,HAMONVILLE,54470,,,
54343,MANDRES AUX QUATRE TOURS,54470,,,
54470,ST BAUSSANT,54470,,,
54518,THIAUCOURT REGNIEVILLE,54470,,,
54564,VIEVILLE EN HAYE,54470,,,
54119,CHAREY,54470,,,
54153,DAMPVITOUX,54470,,,
54340,MAMEY,54470,,,
54193,FEY EN HAYE,54470,,,
54477,ST JULIEN LES GORZE,54470,,,
54499,SEICHEPREY,54470,,,
54063,BERNECOURT,54470,,,
54166,DOMMARTIN LA CHAUSSEE,54470,,,
54187,EUVEZIN,54470,,,
54240,GROSROUVRES,54470,,,
54275,JAULNY,54470,,,
54317,LIRONVILLE,54470,,,
54416,PANNES,54470,,,
54453,REMBERCOURT SUR MAD,54470,,,
54594,XAMMES,54470,,,
54059,BELLEAU,54610,,,
54095,BRATTE,54610,,,
54333,MAILLY SUR SEILLE,54610,,,
54059,BELLEAU,54610,,,
54059,BELLEAU,54610,,,
54444,RAUCOURT,54610,,,
54464,ROUVES,54610,,,
54508,SIVRY,54610,,,
54517,THEZEY ST MARTIN,54610,,,
54059,BELLEAU,54610,,,
54179,EPLY,54610,,,
54313,LETRICOURT,54610,,,
54131,CLEMERY,54610,,,
54001,ABAUCOURT,54610,,,
54059,BELLEAU,54610,,,
54126,CHENICOURT,54610,,,
54400,NOMENY,54610,,,
54424,PHLIN,54610,,,
54060,BELLEVILLE,54940,,,
54067,BEUVEILLE,54620,,,
54172,DONCOURT LES LONGUYON,54620,,,
54428,PIERREPONT,54620,,,
54282,JOPPECOURT,54620,,,
54081,BOISMONT,54620,,,
54489,ST SUPPLET,54620,,,
54602,HAN DEVANT PIERREPONT,54620,,,
54049,BASLIEUX,54620,,,
54056,BAZAILLES,54620,,,
54568,VILLE AU MONTOIS,54620,,,
54070,BEY SUR SEILLE,54760,,,
54024,ARRAYE ET HAN,54760,,,
54021,ARMAUCOURT,54760,,,
54188,FAULX,54760,,,
54301,LANFROICOURT,54760,,,
54315,LEYR,54760,,,
54376,MONTENOY,54760,,,
54372,MOIVRONS,54760,,,
54577,VILLERS LES MOIVRONS,54760,,,
54071,BEZANGE LA GRANDE,54370,,,
54446,RECHICOURT LA PETITE,54370,,,
54457,REMONCOURT,54370,,,
54502,SERRES,54370,,,
54050,BATHELEMONT,54370,,,
54176,EINVILLE AU JARD,54370,,,
54258,HENAMENIL,54370,,,
54388,MOUACOURT,54370,,,
54541,VALHEY,54370,,,
54551,VAUCOURT,54370,,,
54133,COINCOURT,54370,,,
54173,DROUVILLE,54370,,,
54335,MAIXE,54370,,,
54600,XOUSSE,54370,,,
54053,BAUZEMONT,54370,,,
54177,EMBERMENIL,54370,,,
54297,LANEUVEVILLE AUX BOIS,54370,,,
54418,PARROY,54370,,,
54445,RAVILLE SUR SANON,54370,,,
54023,ARRACOURT,54370,,,
54026,ATHIENVILLE,54370,,,
54106,BURES,54370,,,
54155,DEUXVILLE,54370,,,
54262,HOEVILLE,54370,,,
54285,JUVRECOURT,54370,,,
54601,XURES,54370,,,
54096,BREHAIN LA VILLE,54190,,,
54580,VILLERUPT,54190,,,
54525,TIERCELET,54190,,,
54580,VILLERUPT,54190,,,
54110,CERVILLE,54420,,,
54495,SAULXURES LES NANCY,54420,,,
54114,CHAMPEY SUR MOSELLE,54700,,,
54387,MORVILLE SUR SEILLE,54700,,,
54403,NORROY LES PONT A MOUSSON,54700,,,
54589,VITTONVILLE,54700,,,
54474,STE GENEVIEVE,54700,,,
54579,VILLERS SOUS PRENY,54700,,,
54079,BLENOD LES PONT A MOUSSON,54700,,,
54390,MOUSSON,54700,,,
54433,PORT SUR SEILLE,54700,,,
54027,ATTON,54700,,,
54091,BOUXIERES SOUS FROIDMONT,54700,,,
54279,JEZAINVILLE,54700,,,
54312,LESMENILS,54700,,,
54375,MONTAUVILLE,54700,,,
54566,VILCEY SUR TREY,54700,,,
54320,LOISY,54700,,,
54332,MAIDIERES,54700,,,
54431,PONT A MOUSSON,54700,,,
54118,CHARENCY VEZIN,54260,,,
54476,ST JEAN LES LONGUYON,54260,,,
54582,VILLETTE,54260,,,
54011,ALLONDRELLE LA MALMAISON,54260,,,
54134,COLMEY,54260,,,
54212,FRESNOIS LA MONTAGNE,54260,,,
54420,PETIT FAILLY,54260,,,
54576,VILLERS LE ROND,54260,,,
54178,EPIEZ SUR CHIERS,54260,,,
54236,GRAND FAILLY,54260,,,
54236,GRAND FAILLY,54260,,,
54322,LONGUYON,54260,,,
54322,LONGUYON,54260,,,
54412,OTHE,54260,,,
54476,ST JEAN LES LONGUYON,54260,,,
54514,TELLANCOURT,54260,,,
54134,COLMEY,54260,,,
54322,LONGUYON,54260,,,
54590,VIVIERS SUR CHIERS,54260,,,
54590,VIVIERS SUR CHIERS,54260,,,
54590,VIVIERS SUR CHIERS,54260,,,
54120,CHARMES LA COTE,54113,,,
54105,BULLIGNY,54113,,,
54080,BLENOD LES TOUL,54113,,,
54146,CREZILLES,54113,,,
54242,GYE,54113,,,
54380,MONT LE VIGNOBLE,54113,,,
54392,MOUTROT,54113,,,
54123,CHAVIGNY,54230,,,
54111,CHALIGNY,54230,,,
54352,MARON,54230,,,
54397,NEUVES MAISONS,54230,,,
54135,COLOMBEY LES BELLES,54170,,,
54041,BAGNEUX,54170,,,
54047,BARISEY LA COTE,54170,,,
54500,SELAINCOURT,54170,,,
54008,ALLAIN,54170,,,
54223,GERMINY,54170,,,
54405,OCHEY,54170,,,
54523,THUILLEY AUX GROSEILLES,54170,,,
54046,BARISEY AU PLAIN,54170,,,
54496,SAULXURES LES VANNES,54170,,,
54143,CREPEY,54170,,,
54158,DOLCOURT,54170,,,
54379,MONT L ETROIT,54170,,,
54144,CREVECHAMPS,54290,,,
54170,DOMPTAIL EN L AIR,54290,,,
54216,FROVILLE,54290,,,
54245,HAIGNEVILLE,54290,,,
54324,LOREY,54290,,,
54399,NEUVILLER SUR MOSELLE,54290,,,
54467,ROZELIEURES,54290,,,
54479,ST MARD,54290,,,
54130,CLAYEURES,54290,,,
54042,BAINVILLE AUX MIROIRS,54290,,,
54098,BREMONCOURT,54290,,,
54238,GRIPPORT,54290,,,
54344,MANGONVILLE,54290,,,
54475,ST GERMAIN,54290,,,
54487,ST REMY AUX BOIS,54290,,,
54567,VILLACOURT,54290,,,
54585,VIRECOURT,54290,,,
54054,BAYON,54290,,,
54085,BORVILLE,54290,,,
54465,ROVILLE DEVANT BAYON,54290,,,
54256,HAUSSONVILLE,54290,,,
54325,LOROMONTZEY,54290,,,
54471,ST BOINGT,54290,,,
54559,VELLE SUR MOSELLE,54290,,,
54147,CRION,54300,,,
54349,MANONVILLER,54300,,,
54449,REHAINVILLER,54300,,,
54507,SIONVILLER,54300,,,
54281,JOLIVET,54300,,,
54292,LAMATH,54300,,,
54329,LUNEVILLE,54300,,,
54373,MONCEL LES LUNEVILLE,54300,,,
54520,THIEBAUMENIL,54300,,,
54595,XERMAMENIL,54300,,,
54074,BIENVILLE LA PETITE,54300,,,
54148,CROISMARE,54300,,,
54116,CHANTEHEUX,54300,,,
54350,MARAINVILLER,54300,,,
54083,BONVILLER,54300,,,
54206,FRAIMBOIS,54300,,,
54260,HERIMENIL,54300,,,
54588,VITRIMONT,54300,,,
54149,CRUSNES,54680,,,
54181,ERROUVILLE,54680,,,
54150,CUSTINES,54670,,,
54369,MILLERY,54670,,,
54338,MALLELOY,54670,,,
54156,DIARVILLE,54930,,,
54268,HOUSSEVILLE,54930,,,
54092,BOUZANVILLE,54930,,,
54140,COURCELLES,54930,,,
54204,FORCELLES SOUS GUGNEY,54930,,,
54473,ST FIRMIN,54930,,,
54207,FRAISNES EN SAINTOIS,54930,,,
54241,GUGNEY,54930,,,
54516,THEY SOUS VAUDEMONT,54930,,,
54160,DOMEVRE EN HAYE,54385,,,
54532,TREMBLECOURT,54385,,,
54034,AVRAINVILLE,54385,,,
54348,MANONVILLE,54385,,,
54346,MANONCOURT EN WOEVRE,54385,,,
54370,MINORVILLE,54385,,,
54404,NOVIANT AUX PRES,54385,,,
54463,ROSIERES EN HAYE,54385,,,
54169,DOMPRIX,54490,,,
54598,XIVRY CIRCOURT,54490,,,
54169,DOMPRIX,54490,,,
54436,PREUTIN HIGNY,54490,,,
54394,MURVILLE,54490,,,
54425,PIENNES,54490,,,
54033,AVILLERS,54490,,,
54284,JOUDREVILLE,54490,,,
54183,ESSEY LA COTE,54830,,,
54228,GIRIVILLER,54830,,,
54561,VENNEZEY,54830,,,
54356,MATTEXEY,54830,,,
54501,SERANVILLE,54830,,,
54543,VALLOIS,54830,,,
54209,FRANCONVILLE,54830,,,
54222,GERBEVILLER,54830,,,
54255,HAUDONVILLE,54830,,,
54455,REMENOVILLE,54830,,,
54386,MORIVILLER,54830,,,
54184,ESSEY LES NANCY,54270,,,
54196,FLAVIGNY SUR MOSELLE,54630,,,
54459,RICHARDMENIL,54630,,,
54232,GONDREVILLE,54840,,,
54557,BOIS DE HAYE,54840,,,
54202,FONTENOY SUR MOSELLE,54840,,,
54557,BOIS DE HAYE,54840,,,
54583,VILLEY LE SEC,54840,,,
54234,GORCY,54730,,,
54485,ST PANCRE,54730,,,
54572,VILLE HOUDLEMONT,54730,,,
54254,HAUCOURT MOULAINE,54860,,,
54254,HAUCOURT MOULAINE,54860,,,
54290,LAIX,54720,,,
54127,CHENIERES,54720,,,
54314,LEXY,54720,,,
54151,CUTRY,54720,,,
54293,LANDECOURT,54360,,,
54359,MEHONCOURT,54360,,,
54076,BLAINVILLE SUR L EAU,54360,,,
54565,VIGNEULLES,54360,,,
54045,BARBONVILLE,54360,,,
54152,DAMELEVIERES,54360,,,
54461,ROMAIN,54360,,,
54121,CHARMOIS,54360,,,
54383,MONT SUR MEURTHE,54360,,,
54175,EINVAUX,54360,,,
54318,LIVERDUN,54460,,,
54007,AINGERAY,54460,,,
54331,MAGNIERES,54129,,,
54355,MARTINCOURT,54380,,,
54239,GRISCOURT,54380,,,
54490,SAIZERAIS,54380,,,
54072,BEZAUMONT,54380,,,
54157,DIEULOUARD,54380,,,
54460,ROGEVILLE,54380,,,
54031,AUTREVILLE SUR MOSELLE,54380,,,
54569,VILLE AU VAL,54380,,,
54225,GEZONCOURT,54380,,,
54294,LANDREMONT,54380,,,
54573,VILLERS EN HAYE,54380,,,
54367,MEXY,54135,,,
54374,MONCEL SUR SEILLE,54280,,,
54180,ERBEVILLER SUR AMEZULE,54280,,,
54498,SEICHAMPS,54280,,,
54113,CHAMPENOUX,54280,,,
54558,VELAINE SOUS AMANCE,54280,,,
54358,MAZERULLES,54280,,,
54100,BRIN SUR SEILLE,54280,,,
54296,LANEUVELOTTE,54280,,,
54510,SORNEVILLE,54280,,,
54382,MONT ST MARTIN,54350,,,
54393,MOYEN,54118,,,
54395,NANCY,54100,,,
54396,NEUFMAISONS,54540,,,
54075,BIONVILLE,54540,,,
54097,BREMENIL,54540,,,
54191,FENNEVILLER,54540,,,
54443,RAON LES LEAU,54540,,,
54539,VACQUEVILLE,54540,,,
54560,VENEY,54540,,,
54368,MIGNEVILLE,54540,,,
54017,ANGOMONT,54540,,,
54040,BADONVILLER,54540,,,
54377,MONTIGNY,54540,,,
54427,PIERRE PERCEE,54540,,,
54484,STE POLE,54540,,,
54398,NEUVILLER LES BADONVILLER,54540,,,
54423,PEXONNE,54540,,,
54481,ST MAURICE AUX FORGES,54540,,,
54407,OGNEVILLE,54330,,,
54563,VEZELISE,54330,,,
54592,VRONCOURT,54330,,,
54409,OMELMONT,54330,,,
54515,THELOD,54330,,,
54552,VAUDEMONT,54330,,,
54587,VITREY,54330,,,
54132,CLEREY SUR BRENON,54330,,,
54203,FORCELLES ST GORGON,54330,,,
54235,GOVILLER,54330,,,
54247,HAMMEVILLE,54330,,,
54266,HOUDREVILLE,54330,,,
54354,MARTHEMONT,54330,,,
54417,PAREY ST CESAIRE,54330,,,
54497,SAXON SION,54330,,,
54264,HOUDELMONT,54330,,,
54442,QUEVILLONCOURT,54330,,,
54117,CHAOUILLEY,54330,,,
54185,ETREVAL,54330,,,
54472,ST CLEMENT,54950,,,
54303,LARONXE,54950,,,
54493,SAULNES,54650,,,
54521,THIL,54880,,,
54533,TRIEUX,54750,,,
54544,VANDELAINVILLE,54890,,,
54570,VILLECEY SUR MAD,54890,,,
54593,WAVILLE,54890,,,
54055,BAYONVILLE SUR MAD,54890,,,
54410,ONVILLE,54890,,,
54112,CHAMBLEY BUSSIERES,54890,,,
54546,VANDIERES,54121,,,
55007,AMBLY SUR MEUSE,55300,,,
55012,APREMONT LA FORET,55300,,,
55027,BANNONCOURT,55300,,,
55064,BOUQUEMONT,55300,,,
55093,BUXIERES SOUS LES COTES,55300,,,
55229,HAN SUR MEUSE,55300,,,
55229,HAN SUR MEUSE,55300,,,
55274,LAMORVILLE,55300,,,
55584,WOIMBEY,55300,,,
55012,APREMONT LA FORET,55300,,,
55062,BOUCONVILLE SUR MADT,55300,,,
55264,KOEUR LA PETITE,55300,,,
55274,LAMORVILLE,55300,,,
55329,MECRIN,55300,,,
55415,RANZIERES,55300,,,
55540,VAUX LES PALAMEIX,55300,,,
55263,KOEUR LA GRANDE,55300,,,
55268,LACROIX SUR MEUSE,55300,,,
55270,LAHAYVILLE,55300,,,
55274,LAMORVILLE,55300,,,
55353,MONTSEC,55300,,,
55444,ROUVROIS SUR MEUSE,55300,,,
55463,ST MIHIEL,55300,,,
55467,SAMPIGNY,55300,,,
55530,VALBOIS,55300,,,
55586,XIVRAY ET MARVOISIN,55300,,,
55012,APREMONT LA FORET,55300,,,
55054,BISLEE,55300,,,
55093,BUXIERES SOUS LES COTES,55300,,,
55093,BUXIERES SOUS LES COTES,55300,,,
55111,CHAUVONCOURT,55300,,,
55229,HAN SUR MEUSE,55300,,,
55401,LES PAROCHES,55300,,,
55412,RAMBUCOURT,55300,,,
55431,RICHECOURT,55300,,,
55528,VARNEVILLE,55300,,,
55530,VALBOIS,55300,,,
55530,VALBOIS,55300,,,
55012,APREMONT LA FORET,55300,,,
55159,DOMPCEVRIN,55300,,,
55160,DOMPIERRE AUX BOIS,55300,,,
55274,LAMORVILLE,55300,,,
55303,LOUPMONT,55300,,,
55312,MAIZEY,55300,,,
55487,SEUZEY,55300,,,
55521,TROYON,55300,,,
55008,AMEL SUR L ETANG,55230,,,
55053,BILLY SOUS MANGIENNES,55230,,,
55216,GOURAINCOURT,55230,,,
55387,NOUILLONPONT,55230,,,
55013,ARRANCY SUR CRUSNE,55230,,,
55299,LOISON,55230,,,
55500,SPINCOURT,55230,,,
55500,SPINCOURT,55230,,,
55535,VAUDONCOURT,55230,,,
55168,DUZEY,55230,,,
55495,SORBEY,55230,,,
55500,SPINCOURT,55230,,,
55500,SPINCOURT,55230,,,
55464,ST PIERREVILLERS,55230,,,
55481,SENON,55230,,,
55500,SPINCOURT,55230,,,
55367,MUZERAY,55230,,,
55405,PILLON,55230,,,
55445,ROUVROIS SUR OTHAIN,55230,,,
55009,ANCEMONT,55320,,,
55204,GENICOURT SUR MEUSE,55320,,,
55154,DIEUE SUR MEUSE,55320,,,
55347,LES MONTHAIRONS,55320,,,
55360,MOUILLY,55320,,,
55449,RUPT EN WOEVRE,55320,,,
55492,SOMMEDIEUE,55320,,,
55026,BADONVILLIERS GERAUVILLIERS,55130,,,
55148,DELOUZE ROSIERES,55130,,,
55215,GONDRECOURT LE CHATEAU,55130,,,
55215,GONDRECOURT LE CHATEAU,55130,,,
55005,AMANTY,55130,,,
55142,DAINVILLE BERTHELEVILLE,55130,,,
55248,HOUDELAINCOURT,55130,,,
55436,LES ROISES,55130,,,
55150,DEMANGE BAUDIGNECOURT,55130,,,
55534,VAUDEVILLE LE HAUT,55130,,,
55575,VOUTHON HAUT,55130,,,
55001,ABAINVILLE,55130,,,
55059,BONNET,55130,,,
55150,DEMANGE BAUDIGNECOURT,55130,,,
55516,TREVERAY,55130,,,
55026,BADONVILLIERS GERAUVILLIERS,55130,,,
55104,CHASSEY BEAUPRE,55130,,,
55148,DELOUZE ROSIERES,55130,,,
55215,GONDRECOURT LE CHATEAU,55130,,,
55247,HORVILLE EN ORNOIS,55130,,,
55459,ST JOIRE,55130,,,
55574,VOUTHON BAS,55130,,,
55040,BEAUSITE,55250,,,
55185,EVRES,55250,,,
55423,REMBERCOURT SOMMAISNE,55250,,,
55040,BEAUSITE,55250,,,
55389,NUBECOURT,55250,,,
55389,NUBECOURT,55250,,,
55517,SEUIL D ARGONNE,55250,,,
55569,VILLOTTE DEVANT LOUPPY,55250,,,
55040,BEAUSITE,55250,,,
55040,BEAUSITE,55250,,,
55081,BRIZEAUX,55250,,,
55409,PRETZ EN ARGONNE,55250,,,
55423,REMBERCOURT SOMMAISNE,55250,,,
55517,SEUIL D ARGONNE,55250,,,
55577,WALY,55250,,,
55389,NUBECOURT,55250,,,
55532,VAUBECOURT,55250,,,
55038,BEAULIEU EN ARGONNE,55250,,,
55194,FOUCAUCOURT SUR THABAS,55250,,,
55295,LISLE EN BARROIS,55250,,,
55517,SEUIL D ARGONNE,55250,,,
55041,BEHONNE,55000,,,
55079,BRILLON EN BARROIS,55000,,,
55178,ERIZE ST DIZIER,55000,,,
55352,MONTPLONNE,55000,,,
55426,RESSON,55000,,,
55470,SAUDRUPT,55000,,,
55568,VILLE SUR SAULX,55000,,,
55123,LES HAUTS DE CHEE,55000,,,
55123,LES HAUTS DE CHEE,55000,,,
55207,GERY,55000,,,
55221,GUERPONT,55000,,,
55296,L ISLE EN RIGAULT,55000,,,
55298,LOISEY,55000,,,
55366,VAL D ORNAIN,55000,,,
55369,NAIVES ROSIERES,55000,,,
55488,SILMONT,55000,,,
55101,CHARDOGNE,55000,,,
55120,COMBLES EN BARROIS,55000,,,
55123,LES HAUTS DE CHEE,55000,,,
55123,LES HAUTS DE CHEE,55000,,,
55224,HAIRONVILLE,55000,,,
55466,SALMAGNE,55000,,,
55541,VAVINCOURT,55000,,,
55029,BAR LE DUC,55000,,,
55049,BEUREY SUR SAULX,55000,,,
55123,LES HAUTS DE CHEE,55000,,,
55138,CULEY,55000,,,
55302,LONGEVILLE EN BARROIS,55000,,,
55435,ROBERT ESPAGNE,55000,,,
55446,RUMONT,55000,,,
55476,SAVONNIERES DEVANT BAR,55000,,,
55186,FAINS VEEL,55000,,,
55186,FAINS VEEL,55000,,,
55366,VAL D ORNAIN,55000,,,
55366,VAL D ORNAIN,55000,,,
55369,NAIVES ROSIERES,55000,,,
55479,SEIGNEULLES,55000,,,
55504,TANNOIS,55000,,,
55514,TREMONT SUR SAULX,55000,,,
55047,BETHELAINVILLE,55100,,,
55050,BEZONVAUX,55100,,,
55180,ESNES EN ARGONNE,55100,,,
55200,FROMEREVILLE LES VALLONS,55100,,,
55321,MARRE,55100,,,
55523,VACHERAUVILLE,55100,,,
55039,BEAUMONT EN VERDUNOIS,55100,,,
55139,CUMIERES LE MORT HOMME,55100,,,
55489,SIVRY LA PERCHE,55100,,,
55045,BELRUPT EN VERDUNOIS,55100,,,
55099,CHAMPNEUVILLE,55100,,,
55166,DUGNY SUR MEUSE,55100,,,
55189,FLEURY DEVANT DOUAUMONT,55100,,,
55537,DOUAUMONT VAUX,55100,,,
55070,BRABANT SUR MEUSE,55100,,,
55102,CHARNY SUR MEUSE,55100,,,
55106,CHATTANCOURT,55100,,,
55239,HAUMONT PRES SAMOGNEUX,55100,,,
55355,MONTZEVILLE,55100,,,
55468,SAMOGNEUX,55100,,,
55042,BELLERAY,55100,,,
55073,BRAS SUR MEUSE,55100,,,
55236,HAUDAINVILLE,55100,,,
55276,LANDRECOURT LEMPIRE,55100,,,
55276,LANDRECOURT LEMPIRE,55100,,,
55307,LOUVEMONT COTE DU POIVRE,55100,,,
55545,VERDUN,55100,,,
55048,BETHINCOURT,55270,,,
55113,CHEPPY,55270,,,
55137,CUISY,55270,,,
55174,EPINONVILLE,55270,,,
55375,NANTILLOIS,55270,,,
55484,SEPTSARGES,55270,,,
55549,VERY,55270,,,
55033,BAULNY,55270,,,
55313,MALANCOURT,55270,,,
55343,MONTBLAINVILLE,55270,,,
55536,VAUQUOIS,55270,,,
55023,AVOCOURT,55270,,,
55115,CIERGES SOUS MONTFAUCON,55270,,,
55346,MONTFAUCON D ARGONNE,55270,,,
55065,BOUREUILLES,55270,,,
55103,CHARPENTRY,55270,,,
55527,VARENNES EN ARGONNE,55270,,,
55055,BLANZEE,55400,,,
55171,EIX,55400,,,
55339,MOGEVILLE,55400,,,
55357,MORGEMOULIN,55400,,,
55361,MOULAINVILLE,55400,,,
55002,ABAUCOURT HAUTECOURT,55400,,,
55057,BOINVILLE EN WOEVRE,55400,,,
55105,CHATILLON SOUS LES COTES,55400,,,
55181,ETAIN,55400,,,
55201,FROMEZEY,55400,,,
55211,GINCREY,55400,,,
55222,GUSSAINVILLE,55400,,,
55072,BRAQUIS,55400,,,
55191,FOAMEIX ORNEL,55400,,,
55219,GRIMAUCOURT EN WOEVRE,55400,,,
55094,BUZY DARMONT,55400,,,
55143,DAMLOUP,55400,,,
55153,DIEPPE SOUS DOUAUMONT,55400,,,
55191,FOAMEIX ORNEL,55400,,,
55244,HERMEVILLE EN WOEVRE,55400,,,
55280,LANHERES,55400,,,
55325,MAUCOURT SUR ORNE,55400,,,
55356,MORANVILLE,55400,,,
55458,ST JEAN LES BUZY,55400,,,
55537,DOUAUMONT VAUX,55400,,,
55002,ABAUCOURT HAUTECOURT,55400,,,
55094,BUZY DARMONT,55400,,,
55400,PARFONDRUPT,55400,,,
55443,ROUVRES EN WOEVRE,55400,,,
55578,WARCQ,55400,,,
55058,BONCOURT SUR MEUSE,55200,,,
55196,FREMEREVILLE SOUS LES COTES,55200,,,
55258,GEVILLE,55200,,,
55526,VADONVILLE,55200,,,
55553,VIGNOT,55200,,,
55114,CHONVILLE MALAUMONT,55200,,,
55184,EUVILLE,55200,,,
55184,EUVILLE,55200,,,
55258,GEVILLE,55200,,,
55288,LEROUVILLE,55200,,,
55407,PONT SUR MEUSE,55200,,,
55085,BROUSSEY RAULECOURT,55200,,,
55114,CHONVILLE MALAUMONT,55200,,,
55122,COMMERCY,55200,,,
55460,ST JULIEN SOUS LES COTES,55200,,,
55085,BROUSSEY RAULECOURT,55200,,,
55184,EUVILLE,55200,,,
55184,EUVILLE,55200,,,
55212,GIRAUVOISIN,55200,,,
55258,GEVILLE,55200,,,
55063,BOULIGNY,55240,,,
55158,DOMMARY BARONCOURT,55240,,,
55162,DOMREMY LA CANNE,55240,,,
55182,ETON,55240,,,
55069,BRABANT LE ROI,55800,,,
55125,CONTRISSON,55800,,,
55134,COUVONGES,55800,,,
55304,LOUPPY LE CHATEAU,55800,,,
55378,NETTANCOURT,55800,,,
55272,LAIMONT,55800,,,
