,CODE_INSEE,LIBCOM,DEP
993,02543,Neuilly-Saint-Front,02
994,02544,Neuve-Maison,02
995,02545,La Neuville-Bosmont,02
996,02546,La Neuville-en-Beine,02
997,02547,La Neuville-Housset,02
998,02548,La Neuville-lès-Dorengt,02
999,02549,Neuville-Saint-Amand,02
1000,02550,Neuville-sur-Ailette,02
1001,02551,Neuville-sur-Margival,02
1002,02552,Neuvillette,02
1003,02553,Nizy-le-Comte,02
1004,02554,Nogentel,02
1005,02555,Nogent-l'Artaud,02
1006,02556,Noircourt,02
1007,02557,Noroy-sur-Ourcq,02
1008,02558,Le Nouvion-en-Thiérache,02
1009,02559,Nouvion-et-Catillon,02
1010,02560,Nouvion-le-Comte,02
1011,02561,Nouvion-le-Vineux,02
1012,02562,Nouvron-Vingré,02
1013,02563,Noyales,02
1014,02564,Noyant-et-Aconin,02
1015,02565,Œuilly,02
1016,02566,Ognes,02
1017,02567,Ohis,02
1018,02568,Oigny-en-Valois,02
1019,02569,Oisy,02
1020,02570,Ollezy,02
1021,02571,Omissy,02
1022,02572,Orainville,02
1023,02573,Orgeval,02
1024,02574,Origny-en-Thiérache,02
1025,02575,Origny-Sainte-Benoite,02
1026,02576,Osly-Courtil,02
1027,02577,Ostel,02
1028,02578,Oulches-la-Vallée-Foulon,02
1029,02579,Oulchy-la-Ville,02
1030,02580,Oulchy-le-Château,02
1031,02581,Paars,02
1032,02582,Paissy,02
1033,02583,Pancy-Courtecon,02
1034,02584,Papleux,02
1035,02585,Parcy-et-Tigny,02
1036,02586,Parfondeval,02
1037,02587,Parfondru,02
1038,02588,Pargnan,02
1039,02589,Pargny-Filain,02
1040,02590,Pargny-la-Dhuys,02
1041,02591,Pargny-les-Bois,02
1042,02592,Parpeville,02
1043,02593,Pasly,02
1044,02594,Passy-en-Valois,02
1045,02595,Passy-sur-Marne,02
1046,02596,Pavant,02
1047,02598,Pernant,02
1048,02599,Pierremande,02
1049,02600,Pierrepont,02
1050,02601,Pignicourt,02
1051,02602,Pinon,02
1052,02604,Pithon,02
1053,02605,Pleine-Selve,02
1054,02606,Le Plessier-Huleu,02
1055,02607,Ploisy,02
1056,02608,Plomion,02
1057,02609,Ployart-et-Vaurseine,02
1058,02610,Pommiers,02
1059,02612,Pont-Arcy,02
1060,02613,Pontavert,02
1061,02614,Pontru,02
1062,02615,Pontruet,02
1063,02616,Pont-Saint-Mard,02
1064,02617,Pouilly-sur-Serre,02
1065,02618,Prémont,02
1066,02619,Prémontré,02
1067,02620,Presles-et-Boves,02
1068,02621,Presles-et-Thierny,02
1069,02622,Priez,02
1070,02623,Prisces,02
1071,02624,Proisy,02
1072,02625,Proix,02
1073,02626,Prouvais,02
1074,02627,Proviseux-et-Plesnoy,02
1075,02628,Puiseux-en-Retz,02
1076,02629,Puisieux-et-Clanlieu,02
1077,02631,Quierzy,02
1078,02632,Quincy-Basse,02
1079,02633,Quincy-sous-le-Mont,02
1080,02634,Raillimont,02
1081,02635,Ramicourt,02
1082,02636,Regny,02
1083,02637,Remaucourt,02
1084,02638,Remies,02
1085,02639,Remigny,02
1086,02640,Renansart,02
1087,02641,Renneval,02
1088,02642,Résigny,02
1089,02643,Ressons-le-Long,02
1090,02644,Retheuil,02
1091,02645,Reuilly-Sauvigny,02
1092,02647,Ribeauville,02
1093,02648,Ribemont,02
1094,02649,Rocourt-Saint-Martin,02
1095,02650,Rocquigny,02
1096,02651,Rogécourt,02
1097,02652,Rogny,02
1098,02653,Romeny-sur-Marne,02
1099,02654,Romery,02
1100,02655,Ronchères,02
1101,02656,Roucy,02
1102,02657,Rougeries,02
1103,02658,Roupy,02
1104,02659,Rouvroy,02
1105,02660,Rouvroy-sur-Serre,02
1106,02661,Royaucourt-et-Chailvet,02
1107,02662,Rozet-Saint-Albin,02
1108,02663,Rozières-sur-Crise,02
1109,02664,Rozoy-Bellevalle,02
1110,02665,Grand-Rozoy,02
1111,02666,Rozoy-sur-Serre,02
1112,02667,Saconin-et-Breuil,02
1113,02668,Sains-Richaumont,02
1114,02670,Saint-Algis,02
1115,02671,Saint-Aubin,02
1116,02672,Saint-Bandry,02
1117,02673,Saint-Christophe-à-Berry,02
1118,02674,Saint-Clément,02
1119,02675,Sainte-Croix,02
1120,02676,Saint-Erme-Outre-et-Ramecourt,02
1121,02677,Saint-Eugène,02
1122,02678,Sainte-Geneviève,02
1123,02679,Saint-Gengoulph,02
1124,02680,Saint-Gobain,02
1125,02681,Saint-Gobert,02
1126,02682,Saint-Mard,02
1127,02683,Saint-Martin-Rivière,02
1128,02684,Saint-Michel,02
1129,02685,Saint-Nicolas-aux-Bois,02
1130,02686,Saint-Paul-aux-Bois,02
1131,02687,Saint-Pierre-Aigle,02
1132,02688,Saint-Pierre-lès-Franqueville,02
1133,02689,Saint-Pierremont,02
1134,02690,Sainte-Preuve,02
1135,02691,Saint-Quentin,02
1162,02693,Saint-Rémy-Blanzy,02
1163,02694,Saint-Simon,02
1164,02695,Saint-Thibaut,02
1165,02696,Saint-Thomas,02
1166,02697,Samoussy,02
1167,02698,Sancy-les-Cheminots,02
1168,02699,Saponay,02
1169,02701,Saulchery,02
1170,02702,Savy,02
1171,02703,Seboncourt,02
1172,02704,Selens,02
1173,02705,La Selve,02
1174,02706,Septmonts,02
1175,02707,Septvaux,02
1176,02708,Sequehart,02
1177,02709,Serain,02
1178,02710,Seraucourt-le-Grand,02
1179,02711,Serches,02
1180,02712,Sergy,02
1181,02713,Seringes-et-Nesles,02
1182,02714,Sermoise,02
1183,02715,Serval,02
1184,02716,Servais,02
1185,02717,Séry-lès-Mézières,02
1186,02718,Silly-la-Poterie,02
1187,02719,Sinceny,02
1188,02720,Sissonne,02
1189,02721,Sissy,02
1190,02722,Soissons,02
1203,02723,Soize,02
1204,02724,Sommelans,02
1205,02725,Sommeron,02
1206,02726,Sommette-Eaucourt,02
1207,02727,Sons-et-Ronchères,02
1208,02728,Sorbais,02
1209,02729,Soucy,02
1210,02730,Soupir,02
1211,02731,Le Sourd,02
1212,02732,Surfontaine,02
1213,02734,Taillefontaine,02
1214,02735,Tannières,02
1215,02736,Tartiers,02
1216,02737,Tavaux-et-Pontséricourt,02
1217,02738,Tergnier,02
1223,02739,Terny-Sorny,02
1224,02740,Thenailles,02
1225,02741,Thenelles,02
1226,02742,Thiernu,02
1227,02743,Le Thuel,02
1228,02744,Torcy-en-Valois,02
1229,02745,Toulis-et-Attencourt,02
1230,02746,Travecy,02
1231,02747,Trefcon,02
1232,02748,Trélou-sur-Marne,02
1233,02749,Troësnes,02
1234,02750,Trosly-Loire,02
1235,02751,Trucy,02
1236,02752,Tugny-et-Pont,02
1237,02753,Tupigny,02
1238,02754,Ugny-le-Gay,02
1239,02755,Urcel,02
1240,02756,Urvillers,02
1241,02757,Vadencourt,02
1242,02758,Vailly-sur-Aisne,02
1243,02759,La Vallée-au-Blé,02
1244,02760,La Vallée-Mulâtre,02
1245,02761,Variscourt,02
1246,02762,Vassens,02
1247,02763,Vasseny,02
1248,02764,Vassogne,02
1249,02765,Vaucelles-et-Beffecourt,02
1250,02766,Vaudesson,02
1251,02767,Vauxrezis,02
1252,02768,Vauxaillon,02
1253,02769,Vaux-Andigny,02
1254,02770,Vauxbuin,02
1255,02772,Vaux-en-Vermandois,02
1256,02773,Vauxtin,02
1257,02774,Vendelles,02
1258,02775,Vendeuil,02
1259,02776,Vendhuile,02
1260,02777,Vendières,02
1261,02778,Vendresse-Beaulne,02
1262,02779,Vénérolles,02
1263,02780,Venizel,02
1264,02781,Verdilly,02
1265,02782,Le Verguier,02
1266,02783,Grand-Verly,02
1267,02784,Petit-Verly,02
1268,02785,Vermand,02
1269,02786,Verneuil-sous-Coucy,02
1270,02787,Verneuil-sur-Serre,02
1271,02788,Versigny,02
1272,02789,Vervins,02
1273,02790,Vesles-et-Caumont,02
1274,02791,Veslud,02
1275,02792,Veuilly-la-Poterie,02
1276,02793,Vézaponin,02
1277,02794,Vézilly,02
1278,02795,Vic-sur-Aisne,02
1279,02796,Vichel-Nanteuil,02
1280,02797,Viel-Arcy,02
1281,02798,Viels-Maisons,02
1282,02799,Vierzy,02
1283,02800,Viffort,02
1284,02801,Vigneux-Hocquet,02
1285,02802,La Ville-aux-Bois-lès-Dizy,02
1286,02803,La Ville-aux-Bois-lès-Pontavert,02
1287,02804,Villemontoire,02
1288,02805,Villeneuve-Saint-Germain,02
1289,02806,Villeneuve-sur-Fère,02
1290,02807,Villequier-Aumont,02
1291,02808,Villeret,02
1292,02809,Villers-Agron-Aiguizy,02
1293,02810,Villers-Cotterêts,02
1297,02812,Villers-Hélon,02
1298,02813,Villers-le-Sec,02
1299,02814,Villers-lès-Guise,02
1300,02815,Villers-Saint-Christophe,02
1301,02816,Villers-sur-Fère,02
1302,02817,Ville-Savoye,02
1303,02818,Villiers-Saint-Denis,02
1304,02819,Vincy-Reuil-et-Magny,02
1305,02820,Viry-Noureuil,02
1306,02821,Vivaise,02
1307,02822,Vivières,02
1308,02823,Voharies,02
1309,02824,Vorges,02
1310,02826,Voulpaix,02
1311,02827,Voyenne,02
1312,02828,Vregny,02
1313,02829,Vuillery,02
1314,02830,Wassigny,02
1315,02831,Watigny,02
1316,02832,Wiège-Faty,02
1317,02833,Wimy,02
1318,02834,Wissignicourt,02
1319,03001,Abrest,03
1320,03002,Agonges,03
1321,03003,Ainay-le-Château,03
1322,03004,Andelaroche,03
1323,03005,Archignat,03
1324,03006,Arfeuilles,03
1325,03007,Arpheuilles-Saint-Priest,03
1326,03008,Arronnes,03
1327,03009,Aubigny,03
1328,03010,Audes,03
1329,03011,Aurouër,03
1330,03012,Autry-Issards,03
1331,03013,Avermes,03
1332,03014,Avrilly,03
1333,03015,Bagneux,03
1334,03016,Barberier,03
1335,03017,Barrais-Bussolles,03
1336,03018,Bayet,03
1337,03019,Beaulon,03
1338,03020,Beaune-d'Allier,03
1339,03021,Bègues,03
1340,03022,Bellenaves,03
1341,03023,Bellerive-sur-Allier,03
1345,03024,Bert,03
1346,03025,Bessay-sur-Allier,03
1347,03026,Besson,03
1348,03027,Bézenet,03
1349,03028,Billezois,03
1350,03029,Billy,03
1351,03030,Biozat,03
1352,03031,Bizeneuille,03
1353,03032,Blomard,03
1354,03033,Bost,03
1355,03034,Boucé,03
1356,03035,Le Bouchaud,03
1357,03036,Bourbon-l'Archambault,03
1358,03037,Braize,03
1359,03038,Bransat,03
1360,03039,Bresnay,03
1361,03040,Bressolles,03
1362,03041,Le Brethon,03
1363,03042,Le Breuil,03
1364,03043,Broût-Vernet,03
1365,03044,Brugheas,03
1366,03045,Busset,03
1367,03046,Buxières-les-Mines,03
1368,03047,La Celle,03
1369,03048,Cérilly,03
1370,03049,Cesset,03
1371,03050,La Chabanne,03
1372,03051,Chambérat,03
1373,03052,Chamblet,03
1374,03053,Chantelle,03
1375,03054,Chapeau,03
1376,03055,La Chapelaude,03
1377,03056,La Chapelle,03
1378,03057,La Chapelle-aux-Chasses,03
1379,03058,Chappes,03
1380,03059,Chareil-Cintrat,03
1381,03060,Charmeil,03
1382,03061,Charmes,03
1383,03062,Charroux,03
1384,03063,Chassenard,03
1385,03064,Château-sur-Allier,03
1386,03065,Châtel-de-Neuvre,03
1387,03066,Châtel-Montagne,03
1388,03067,Châtelperron,03
1389,03068,Châtelus,03
1390,03069,Châtillon,03
1391,03070,Chavenon,03
1392,03071,Chavroches,03
1393,03072,Chazemais,03
1394,03073,Chemilly,03
1395,03074,Chevagnes,03
1396,03075,Chezelle,03
1397,03076,Chézy,03
1398,03077,Chirat-l'Église,03
1399,03078,Chouvigny,03
1400,03079,Cindré,03
1401,03080,Cognat-Lyonne,03
1402,03081,Colombier,03
1403,03082,Commentry,03
1406,03083,Contigny,03
1407,03084,Cosne-d'Allier,03
1408,03085,Coulandon,03
1409,03086,Coulanges,03
1410,03087,Couleuvre,03
1411,03088,Courçais,03
1412,03089,Coutansouze,03
1413,03090,Couzon,03
1414,03091,Créchy,03
1415,03092,Cressanges,03
1416,03093,Creuzier-le-Neuf,03
1417,03094,Creuzier-le-Vieux,03
1418,03095,Cusset,03
1424,03096,Deneuille-lès-Chantelle,03
1425,03097,Deneuille-les-Mines,03
1426,03098,Désertines,03
1427,03099,Deux-Chaises,03
1428,03100,Diou,03
1429,03101,Domérat,03
1432,03102,Dompierre-sur-Besbre,03
1433,03103,Le Donjon,03
1434,03104,Doyet,03
1435,03105,Droiturier,03
1436,03106,Durdat-Larequille,03
1437,03107,Ébreuil,03
1438,03108,Échassières,03
1439,03109,Escurolles,03
1440,03110,Espinasse-Vozelle,03
1441,03111,Estivareilles,03
1442,03112,Étroussat,03
1443,03113,Ferrières-sur-Sichon,03
1444,03114,La Ferté-Hauterive,03
1445,03115,Fleuriel,03
1446,03116,Fourilles,03
1447,03117,Franchesse,03
1448,03118,Gannat,03
1450,03119,Gannay-sur-Loire,03
1451,03120,Garnat-sur-Engièvre,03
1452,03121,Gennetines,03
1453,03122,Gipcy,03
1454,03124,Gouise,03
1455,03125,La Guillermie,03
1456,03126,Hauterive,03
1457,03127,Hérisson,03
1458,03128,Huriel,03
1459,03129,Hyds,03
1460,03130,Isle-et-Bardais,03
1461,03131,Isserpent,03
1462,03132,Jaligny-sur-Besbre,03
1463,03133,Jenzat,03
1464,03134,Laféline,03
1465,03135,Lalizolle,03
1466,03136,Lamaids,03
1467,03137,Langy,03
1468,03138,Lapalisse,03
1469,03139,Laprugne,03
1470,03140,Lavault-Sainte-Anne,03
1471,03141,Lavoine,03
1472,03142,Lenax,03
1473,03143,Lételon,03
1474,03144,Liernolles,03
1475,03145,Lignerolles,03
1476,03146,Limoise,03
1477,03147,Loddes,03
1478,03148,Loriges,03
1479,03149,Louchy-Montfand,03
1480,03150,Louroux-Bourbonnais,03
1481,03151,Louroux-de-Beaune,03
1482,03152,Louroux-de-Bouble,03
1483,03154,Luneau,03
1484,03155,Lurcy-Lévis,03
1485,03156,Lusigny,03
1486,03157,Magnet,03
1487,03158,Haut-Bocage,03
1488,03159,Malicorne,03
1489,03160,Marcenat,03
1490,03161,Marcillat-en-Combraille,03
1491,03162,Marigny,03
1492,03163,Mariol,03
1493,03164,Le Mayet-d'École,03
1494,03165,Le Mayet-de-Montagne,03
1495,03166,Mazerier,03
1496,03167,Mazirat,03
1497,03168,Meaulne-Vitray,03
1498,03169,Meillard,03
1499,03170,Meillers,03
1500,03171,Mercy,03
1501,03172,Mesples,03
1502,03173,Molinet,03
1503,03174,Molles,03
1504,03175,Monestier,03
1505,03176,Monétay-sur-Allier,03
1506,03177,Monétay-sur-Loire,03
1507,03178,Montaiguët-en-Forez,03
1508,03179,Montaigu-le-Blin,03
1509,03180,Montbeugny,03
1510,03181,Montcombroux-les-Mines,03
1511,03182,Monteignet-sur-l'Andelot,03
1512,03183,Le Montet,03
1513,03184,Montilly,03
1514,03185,Montluçon,03
1531,03186,Montmarault,03
1532,03187,Montoldre,03
1533,03188,Montord,03
1534,03189,Montvicq,03
1535,03190,Moulins,03
1544,03191,Murat,03
1545,03192,Nades,03
1546,03193,Nassigny,03
1547,03194,Naves,03
1548,03195,Néris-les-Bains,03
1549,03196,Neuilly-en-Donjon,03
1550,03197,Neuilly-le-Réal,03
1551,03198,Neure,03
1552,03200,Neuvy,03
1553,03201,Nizerolles,03
1554,03202,Noyant-d'Allier,03
1555,03203,Paray-le-Frésil,03
1556,03204,Paray-sous-Briailles,03
1557,03205,Périgny,03
1558,03206,La Petite-Marche,03
1559,03207,Pierrefitte-sur-Loire,03
1560,03208,Le Pin,03
1561,03209,Poëzat,03
1562,03210,Pouzy-Mésangy,03
1563,03211,Prémilhat,03
1564,03212,Quinssaines,03
1565,03213,Reugny,03
1566,03214,Rocles,03
1567,03215,Rongères,03
1568,03216,Ronnet,03
1569,03217,Saint-Angel,03
1570,03218,Saint-Aubin-le-Monial,03
1571,03219,Saint-Bonnet-de-Four,03
1572,03220,Saint-Bonnet-de-Rochefort,03
1573,03221,Saint-Bonnet-Tronçais,03
1574,03222,Saint-Caprais,03
1575,03223,Saint-Christophe,03
1576,03224,Saint-Clément,03
1577,03225,Saint-Désiré,03
1578,03226,Saint-Didier-en-Donjon,03
1579,03227,Saint-Didier-la-Forêt,03
1580,03228,Saint-Éloy-d'Allier,03
1581,03229,Saint-Ennemond,03
1582,03230,Saint-Étienne-de-Vicq,03
1583,03231,Saint-Fargeol,03
1584,03232,Saint-Félix,03
1585,03233,Saint-Genest,03
1586,03234,Saint-Gérand-de-Vaux,03
1587,03235,Saint-Gérand-le-Puy,03
1588,03236,Saint-Germain-des-Fossés,03
1589,03237,Saint-Germain-de-Salles,03
1590,03238,Saint-Hilaire,03
1591,03239,Saint-Léger-sur-Vouzance,03
1592,03240,Saint-Léon,03
1593,03241,Saint-Léopardin-d'Augy,03
1594,03242,Saint-Loup,03
1595,03243,Saint-Marcel-en-Murat,03
1596,03244,Saint-Marcel-en-Marcillat,03
1597,03245,Saint-Martin-des-Lais,03
1598,03246,Saint-Martinien,03
1599,03247,Saint-Menoux,03
1600,03248,Saint-Nicolas-des-Biefs,03
1601,03249,Saint-Palais,03
1602,03250,Saint-Pierre-Laval,03
1603,03251,Saint-Plaisir,03
1604,03252,Saint-Pont,03
1605,03253,Saint-Pourçain-sur-Besbre,03
1606,03254,Saint-Pourçain-sur-Sioule,03
1608,03255,Saint-Priest-d'Andelot,03
1609,03256,Saint-Priest-en-Murat,03
1610,03257,Saint-Prix,03
1611,03258,Saint-Rémy-en-Rollat,03
1612,03259,Saint-Sauvier,03
1613,03260,Saint-Sornin,03
1614,03261,Sainte-Thérence,03
1615,03262,Saint-Victor,03
1616,03263,Saint-Voir,03
1617,03264,Saint-Yorre,03
1618,03265,Saligny-sur-Roudon,03
1619,03266,Sanssat,03
1620,03267,Saulcet,03
1621,03268,Saulzet,03
1622,03269,Sauvagny,03
1623,03270,Sazeret,03
1624,03271,Serbannes,03
1625,03272,Servilly,03
1626,03273,Seuillet,03
1627,03274,Sorbier,03
1628,03275,Souvigny,03
1629,03276,Sussat,03
1630,03277,Target,03
1631,03278,Taxat-Senat,03
1632,03279,Teillet-Argenty,03
1633,03280,Terjat,03
1634,03281,Le Theil,03
1635,03282,Theneuille,03
1636,03283,Thiel-sur-Acolin,03
1637,03284,Thionne,03
1638,03285,Tortezais,03
1639,03286,Toulon-sur-Allier,03
1640,03287,Treban,03
1641,03288,Treignat,03
1642,03289,Treteau,03
1643,03290,Trévol,03
1644,03291,Trézelles,03
1645,03292,Tronget,03
1646,03293,Urçay,03
1647,03294,Ussel-d'Allier,03
1648,03295,Valignat,03
1649,03296,Valigny,03
1650,03297,Vallon-en-Sully,03
1651,03298,Varennes-sur-Allier,03
1652,03299,Varennes-sur-Tèche,03
1653,03300,Vaumas,03
1654,03301,Vaux,03
1655,03302,Veauce,03
1656,03303,Venas,03
1657,03304,Vendat,03
1658,03305,Verneix,03
1659,03306,Le Vernet,03
1660,03307,Verneuil-en-Bourbonnais,03
1661,03308,Vernusse,03
1662,03309,Le Veurdre,03
1663,03310,Vichy,03
1673,03311,Vicq,03
1674,03312,Vieure,03
1675,03313,Le Vilhain,03
1676,03314,Villebret,03
1677,03315,Villefranche-d'Allier,03
1678,03316,Villeneuve-sur-Allier,03
1679,03317,Viplaix,03
1680,03319,Voussac,03
1681,03320,Ygrande,03
1682,03321,Yzeure,03
1688,04001,Aiglun,04
1689,04004,Allemagne-en-Provence,04
1690,04005,Allons,04
1691,04006,Allos,04
1692,04007,Angles,04
1693,04008,Annot,04
1694,04009,Archail,04
1695,04012,Aubenas-les-Alpes,04
1696,04013,Aubignosc,04
1697,04016,Authon,04
1698,04017,Auzet,04
1699,04018,Banon,04
1700,04019,Barcelonnette,04
1701,04020,Barles,04
1702,04021,Barras,04
1703,04022,Barrême,04
1704,04023,Bayons,04
1705,04024,Beaujeu,04
1706,04025,Beauvezer,04
1707,04026,Bellaffaire,04
1708,04027,Bevons,04
1709,04028,Beynes,04
1710,04030,Blieux,04
1711,04031,Bras-d'Asse,04
1712,04032,Braux,04
1713,04033,Ubaye-Serre-Ponçon,04
1714,04034,La Brillanne,04
1715,04035,Brunet,04
1716,04036,Le Brusquet,04
1717,04037,Le Caire,04
1718,04039,Castellane,04
1719,04040,Le Castellard-Mélan,04
1720,04041,Le Castellet,04
1721,04042,Castellet-lès-Sausses,04
1722,04043,Val-de-Chalvagne,04
1723,04045,Céreste,04
1724,04046,Le Chaffaut-Saint-Jurson,04
1725,04047,Champtercier,04
1726,04049,Château-Arnoux-Saint-Auban,04
1728,04050,Châteaufort,04
1729,04051,Châteauneuf-Miravail,04
1730,04053,Châteauneuf-Val-Saint-Donat,04
1731,04054,Châteauredon,04
1732,04055,Chaudon-Norante,04
1733,04057,Clamensane,04
1734,04058,Claret,04
1735,04059,Clumanc,04
1736,04061,Colmars,04
1737,04062,La Condamine-Châtelard,04
1738,04063,Corbières-en-Provence,04
1739,04065,Cruis,04
1740,04066,Curbans,04
1741,04067,Curel,04
1742,04068,Dauphin,04
1743,04069,Demandolx,04
1744,04070,Digne-les-Bains,04
1753,04072,Draix,04
1754,04073,Enchastrayes,04
1755,04074,Entrages,04
1756,04075,Entrepierres,04
1757,04076,Entrevaux,04
1758,04077,Entrevennes,04
1759,04079,L'Escale,04
1760,04081,Esparron-de-Verdon,04
1761,04084,Estoublon,04
1762,04085,Faucon-du-Caire,04
1763,04086,Faucon-de-Barcelonnette,04
1764,04087,Fontienne,04
1765,04088,Forcalquier,04
1766,04090,Le Fugeret,04
1767,04091,Ganagobie,04
1768,04092,La Garde,04
1769,04093,Gigors,04
1770,04094,Gréoux-les-Bains,04
1771,04095,L'Hospitalet,04
1772,04096,Jausiers,04
1773,04097,La Javie,04
1774,04099,Lambruisse,04
1775,04101,Lardiers,04
1776,04102,Le Lauzet-Ubaye,04
1777,04104,Limans,04
1778,04106,Lurs,04
1779,04107,Majastres,04
1780,04108,Malijai,04
1781,04109,Mallefougasse-Augès,04
1782,04110,Mallemoisson,04
1783,04111,Mane,04
1784,04112,Manosque,04
1794,04113,Marcoux,04
1795,04115,Méailles,04
1796,04116,Les Mées,04
1797,04118,Melve,04
1798,04120,Val d'Oronaye,04
1799,04121,Mézel,04
1800,04122,Mirabeau,04
1801,04123,Mison,04
1802,04124,Montagnac-Montpezat,04
1803,04126,Montclar,04
1804,04127,Montfort,04
1805,04128,Montfuron,04
1806,04129,Montjustin,04
1807,04130,Montlaux,04
1808,04132,Montsalier,04
1809,04133,Moriez,04
1810,04134,La Motte-du-Caire,04
1811,04135,Moustiers-Sainte-Marie,04
1812,04136,La Mure-Argens,04
1813,04137,Nibles,04
1814,04138,Niozelles,04
1815,04139,Noyers-sur-Jabron,04
1816,04140,Les Omergues,04
1817,04141,Ongles,04
1818,04142,Oppedette,04
1819,04143,Oraison,04
1820,04144,La Palud-sur-Verdon,04
1821,04145,Peipin,04
1822,04148,Peyroules,04
1823,04149,Peyruis,04
1824,04150,Piégut,04
1825,04151,Pierrerue,04
1826,04152,Pierrevert,04
1827,04154,Pontis,04
1828,04155,Prads-Haute-Bléone,04
1829,04156,Puimichel,04
1830,04157,Puimoisson,04
1831,04158,Quinson,04
1832,04159,Redortiers,04
1833,04160,Reillanne,04
1834,04161,Méolans-Revel,04
1835,04162,Revest-des-Brousses,04
1836,04163,Revest-du-Bion,04
1837,04164,Revest-Saint-Martin,04
1838,04166,Riez,04
1839,04167,La Robine-sur-Galabre,04
1840,04169,La Rochegiron,04
1841,04170,La Rochette,04
1842,04171,Rougon,04
1843,04172,Roumoules,04
1844,04173,Saint-André-les-Alpes,04
1845,04174,Saint-Benoît,04
1846,04175,Sainte-Croix-à-Lauze,04
1847,04176,Sainte-Croix-du-Verdon,04
1848,04177,Hautes-Duyes,04
1849,04178,Saint-Étienne-les-Orgues,04
1850,04179,Saint-Geniez,04
1851,04180,Saint-Jacques,04
1852,04181,Saint-Jeannet,04
1853,04182,Saint-Julien-d'Asse,04
1854,04183,Saint-Julien-du-Verdon,04
1855,04184,Saint-Jurs,04
1856,04186,Saint-Laurent-du-Verdon,04
1857,04187,Saint-Lions,04
1858,04188,Saint-Maime,04
1859,04189,Saint-Martin-de-Brômes,04
1860,04190,Saint-Martin-les-Eaux,04
1861,04191,Saint-Martin-lès-Seyne,04
1862,04192,Saint-Michel-l'Observatoire,04
1863,04193,Saint-Paul-sur-Ubaye,04
1864,04194,Saint-Pierre,04
1865,04195,Saint-Pons,04
1866,04197,Sainte-Tulle,04
1867,04199,Saint-Vincent-sur-Jabron,04
1868,04200,Salignac,04
1869,04201,Saumane,04
1870,04202,Sausses,04
1871,04203,Selonnet,04
1872,04204,Senez,04
1873,04205,Seyne,04
1874,04206,Sigonce,04
1875,04207,Sigoyer,04
1876,04208,Simiane-la-Rotonde,04
1877,04209,Sisteron,04
1880,04210,Soleilhas,04
1881,04211,Sourribes,04
1882,04214,Tartonne,04
1883,04216,Thèze,04
1884,04217,Thoard,04
1885,04218,Thorame-Basse,04
1886,04219,Thorame-Haute,04
1887,04220,Les Thuiles,04
1888,04222,Turriers,04
1889,04224,Ubraye,04
1890,04226,Uvernet-Fours,04
1891,04227,Vachères,04
1892,04228,Valavoire,04
1893,04229,Valbelle,04
1894,04230,Valensole,04
1895,04231,Valernes,04
1896,04233,Vaumeilh,04
1897,04234,Venterol,04
1898,04235,Verdaches,04
1899,04236,Vergons,04
1900,04237,Le Vernet,04
1901,04240,Villars-Colmars,04
1902,04241,Villemus,04
1903,04242,Villeneuve,04
1904,04244,Volonne,04
1905,04245,Volx,04
1906,05001,Abriès-Ristolas,05
1907,05003,Aiguilles,05
1908,05004,Ancelle,05
1909,05006,L'Argentière-la-Bessée,05
1910,05007,Arvieux,05
1911,05008,Aspremont,05
1912,05009,Aspres-lès-Corps,05
1913,05010,Aspres-sur-Buëch,05
1914,05011,Avançon,05
1915,05012,Baratier,05
1916,05013,Barcillonnette,05
1917,05014,Barret-sur-Méouge,05
1918,05016,La Bâtie-Montsaléon,05
1919,05017,La Bâtie-Neuve,05
1920,05018,La Bâtie-Vieille,05
1921,05019,La Beaume,05
1922,05021,Le Bersac,05
1923,05022,Bréziers,05
1924,05023,Briançon,05
1933,05024,Valdoule,05
1934,05025,Buissard,05
